id,worker,zone,shift,task_type,pick_rate,exceptions,overtime_hours,recorded_at
WKR-18618,Operator 224,A-12,A,replenishment,59,0,0.3,2026-06-21T07:50:52+00:00
WKR-18619,Operator 434,JIS-07,B,quality,60,0,0.7,2026-06-20T18:48:52+00:00
WKR-18620,Operator 266,B-07,A,replenishment,62,1,0,2026-06-25T10:08:52+00:00
WKR-18621,Operator 464,B-07,A,packing,84,4,0.6,2026-06-24T21:13:52+00:00
WKR-18622,Operator 377,JIS-07,C,picking,95,3,0.3,2026-06-29T17:59:52+00:00
WKR-18623,Operator 499,Q-04,A,replenishment,61,1,0.2,2026-06-18T10:51:52+00:00
WKR-18624,Operator 749,A-12,C,packing,74,2,1.6,2026-07-16T22:12:52+00:00
WKR-18625,Operator 725,JIS-07,A,quality,43,0,0.2,2026-07-13T11:15:52+00:00
WKR-18626,Operator 848,Q-04,C,packing,67,0,1.0,2026-05-24T07:58:52+00:00
WKR-18627,Operator 557,B-07,C,picking,93,1,0.7,2026-06-24T19:11:52+00:00
WKR-18628,Operator 796,HZ-02,C,quality,60,4,0.1,2026-05-29T11:19:52+00:00
WKR-18629,Operator 351,B-07,A,quality,51,4,0.3,2026-05-31T03:36:52+00:00
WKR-18630,Operator 101,A-12,C,replenishment,58,3,0.6,2026-07-07T22:20:52+00:00
WKR-18631,Operator 267,Q-04,C,replenishment,48,3,1.1,2026-07-17T10:12:52+00:00
WKR-18632,Operator 660,B-07,A,replenishment,80,2,0.4,2026-05-24T22:52:52+00:00
WKR-18633,Operator 760,A-12,B,replenishment,79,2,0,2026-07-06T02:50:52+00:00
WKR-18634,Operator 242,Q-04,B,replenishment,64,4,0.6,2026-05-27T06:58:52+00:00
WKR-18635,Operator 187,HZ-02,B,replenishment,67,1,0.5,2026-06-03T08:53:52+00:00
WKR-18636,Operator 546,Q-04,B,quality,45,0,0.9,2026-07-05T01:44:52+00:00
WKR-18637,Operator 505,HZ-02,B,packing,75,3,0.5,2026-06-02T17:52:52+00:00
WKR-18638,Operator 062,HZ-02,A,packing,85,3,0,2026-07-03T21:11:52+00:00
WKR-18639,Operator 489,A-12,A,replenishment,59,2,0,2026-07-08T02:26:52+00:00
WKR-18640,Operator 201,B-07,A,packing,78,4,0.0,2026-05-28T22:28:52+00:00
WKR-18641,Operator 499,Q-04,B,picking,90,3,0,2026-05-23T08:30:52+00:00
WKR-18642,Operator 749,JIS-07,B,replenishment,67,2,0,2026-05-24T12:41:52+00:00
WKR-18643,Operator 267,A-12,B,quality,56,1,0.6,2026-05-24T04:52:52+00:00
WKR-18644,Operator 004,JIS-07,B,replenishment,68,3,0.8,2026-07-14T22:18:52+00:00
WKR-18645,Operator 072,JIS-07,A,packing,73,4,0.3,2026-06-13T07:35:52+00:00
WKR-18646,Operator 606,A-12,A,packing,87,3,0.1,2026-06-01T00:28:52+00:00
WKR-18647,Operator 162,A-12,B,picking,92,0,0.6,2026-07-08T06:53:52+00:00
WKR-18648,Operator 462,HZ-02,A,packing,65,1,0.8,2026-05-28T22:09:52+00:00
WKR-18649,Operator 614,JIS-07,A,replenishment,76,4,0.1,2026-06-16T06:52:52+00:00
WKR-18650,Operator 082,HZ-02,C,replenishment,68,1,0.9,2026-06-26T04:45:52+00:00
WKR-18651,Operator 072,Q-04,C,picking,88,1,0.2,2026-05-25T16:57:52+00:00
WKR-18652,Operator 808,B-07,A,replenishment,71,2,0.1,2026-05-27T09:47:52+00:00
WKR-18653,Operator 332,A-12,A,quality,49,4,1.1,2026-07-09T07:46:52+00:00
WKR-18654,Operator 012,B-07,C,quality,44,4,0.1,2026-05-30T15:38:52+00:00
WKR-18655,Operator 213,JIS-07,B,packing,76,1,0.3,2026-06-23T07:27:52+00:00
WKR-18656,Operator 407,Q-04,B,replenishment,78,3,0.0,2026-07-01T07:27:52+00:00
WKR-18657,Operator 714,Q-04,A,packing,85,2,0.6,2026-07-14T12:14:52+00:00
WKR-18658,Operator 845,Q-04,A,packing,81,3,1.1,2026-06-28T19:56:52+00:00
WKR-18659,Operator 355,Q-04,C,quality,44,1,0.9,2026-06-09T20:00:52+00:00
WKR-18660,Operator 621,B-07,C,packing,69,1,0.8,2026-06-25T15:16:52+00:00
WKR-18661,Operator 781,HZ-02,B,picking,104,3,0.5,2026-06-21T14:47:52+00:00
WKR-18662,Operator 732,JIS-07,A,replenishment,65,2,0.1,2026-06-01T01:39:52+00:00
WKR-18663,Operator 263,JIS-07,B,packing,66,4,0.4,2026-06-08T14:25:52+00:00
WKR-18664,Operator 420,A-12,C,packing,77,0,0.4,2026-07-05T13:44:52+00:00
WKR-18665,Operator 804,B-07,B,replenishment,60,2,0.9,2026-07-09T06:40:52+00:00
WKR-18666,Operator 472,A-12,C,packing,74,4,0.6,2026-07-16T13:38:52+00:00
WKR-18667,Operator 783,JIS-07,B,quality,53,4,0.2,2026-06-12T22:26:52+00:00
WKR-18668,Operator 540,Q-04,C,packing,95,1,0.1,2026-06-29T07:57:52+00:00
WKR-18669,Operator 172,A-12,A,packing,77,2,0.7,2026-07-03T02:46:52+00:00
WKR-18670,Operator 474,B-07,A,quality,55,4,0.9,2026-06-18T16:09:52+00:00
WKR-18671,Operator 512,Q-04,C,quality,49,3,0.7,2026-06-08T15:04:52+00:00
WKR-18672,Operator 715,HZ-02,A,picking,98,2,0,2026-05-30T21:23:52+00:00
WKR-18673,Operator 270,HZ-02,B,replenishment,62,0,0.1,2026-06-04T14:31:52+00:00
WKR-18674,Operator 687,Q-04,C,quality,52,0,1.5,2026-05-27T00:14:52+00:00
WKR-18675,Operator 034,Q-04,A,packing,78,1,0.5,2026-07-14T21:07:52+00:00
WKR-18676,Operator 572,JIS-07,C,quality,48,2,0.1,2026-07-02T23:19:52+00:00
WKR-18677,Operator 653,B-07,A,packing,72,3,0.6,2026-06-06T12:58:52+00:00
WKR-18678,Operator 523,B-07,A,packing,70,2,1.3,2026-05-26T03:32:52+00:00
WKR-18679,Operator 808,B-07,A,replenishment,60,3,0.2,2026-07-10T23:37:52+00:00
WKR-18680,Operator 088,JIS-07,A,packing,69,1,0.3,2026-06-15T02:45:52+00:00
WKR-18681,Operator 265,Q-04,C,packing,58,0,0,2026-06-09T21:07:52+00:00
WKR-18682,Operator 046,B-07,B,picking,93,2,0.2,2026-06-03T15:21:52+00:00
WKR-18683,Operator 104,Q-04,C,replenishment,87,3,0.4,2026-05-24T04:41:52+00:00
WKR-18684,Operator 486,Q-04,C,quality,69,0,0.2,2026-05-27T15:56:52+00:00
WKR-18685,Operator 351,A-12,C,packing,89,1,0.5,2026-07-09T03:03:52+00:00
WKR-18686,Operator 562,B-07,C,replenishment,68,4,0.2,2026-07-10T03:01:52+00:00
WKR-18687,Operator 245,JIS-07,C,replenishment,62,3,0.4,2026-07-17T15:58:52+00:00
WKR-18688,Operator 204,B-07,C,packing,83,1,0,2026-05-22T20:10:52+00:00
WKR-18689,Operator 804,Q-04,A,packing,60,4,0.0,2026-07-11T03:29:52+00:00
WKR-18690,Operator 311,B-07,A,packing,90,4,0.6,2026-06-24T15:12:52+00:00
WKR-18691,Operator 172,A-12,B,packing,96,0,0.5,2026-07-03T00:58:52+00:00
WKR-18692,Operator 761,HZ-02,C,replenishment,73,3,0.8,2026-05-29T17:35:52+00:00
WKR-18693,Operator 606,B-07,B,picking,76,4,0.5,2026-05-21T14:17:52+00:00
WKR-18694,Operator 566,Q-04,A,quality,63,1,0.4,2026-07-05T07:39:52+00:00
WKR-18695,Operator 335,HZ-02,A,quality,66,4,0.6,2026-06-11T02:31:52+00:00
WKR-18696,Operator 574,B-07,C,picking,73,1,0.4,2026-07-12T18:40:52+00:00
WKR-18697,Operator 283,Q-04,B,packing,83,4,0.3,2026-06-11T05:44:52+00:00
WKR-18698,Operator 237,B-07,C,packing,75,0,1.0,2026-05-28T01:56:52+00:00
WKR-18699,Operator 081,Q-04,A,replenishment,44,2,0.8,2026-06-09T22:58:52+00:00
WKR-18700,Operator 829,B-07,A,packing,86,2,1.3,2026-07-09T22:26:52+00:00
WKR-18701,Operator 241,HZ-02,A,picking,88,3,0,2026-07-18T10:33:52+00:00
WKR-18702,Operator 413,A-12,B,packing,86,3,0.9,2026-07-12T14:33:52+00:00
WKR-18703,Operator 574,A-12,B,quality,56,3,0.5,2026-07-10T14:34:52+00:00
WKR-18704,Operator 604,B-07,C,quality,25,2,0.2,2026-06-03T01:19:52+00:00
WKR-18705,Operator 601,JIS-07,C,replenishment,56,3,0.6,2026-07-11T07:51:52+00:00
WKR-18706,Operator 681,HZ-02,C,quality,72,4,0.1,2026-07-11T09:26:52+00:00
WKR-18707,Operator 008,HZ-02,B,picking,88,2,0.6,2026-06-02T11:58:52+00:00
WKR-18708,Operator 760,JIS-07,A,quality,49,3,0.4,2026-06-19T19:21:52+00:00
WKR-18709,Operator 487,B-07,B,picking,84,3,0,2026-07-01T20:51:52+00:00
WKR-18710,Operator 188,HZ-02,A,quality,47,1,1.1,2026-05-23T01:32:52+00:00
WKR-18711,Operator 549,HZ-02,C,picking,89,4,1.2,2026-06-05T08:10:52+00:00
WKR-18712,Operator 533,HZ-02,A,packing,76,4,1.2,2026-07-07T09:40:52+00:00
WKR-18713,Operator 174,A-12,B,packing,78,4,0.2,2026-06-16T03:53:52+00:00
WKR-18714,Operator 587,A-12,A,packing,83,1,0.9,2026-06-13T01:12:52+00:00
WKR-18715,Operator 046,JIS-07,A,picking,95,4,0,2026-07-09T04:00:52+00:00
WKR-18716,Operator 411,A-12,A,quality,51,3,0.5,2026-05-26T03:51:52+00:00
WKR-18717,Operator 182,JIS-07,B,replenishment,69,3,0.1,2026-06-08T17:11:52+00:00
WKR-18718,Operator 388,B-07,A,replenishment,54,2,0.1,2026-07-18T19:15:52+00:00
WKR-18719,Operator 176,A-12,C,quality,58,1,0.5,2026-06-02T01:33:52+00:00
WKR-18720,Operator 112,HZ-02,A,picking,98,2,0.4,2026-07-05T20:31:52+00:00
WKR-18721,Operator 029,A-12,A,quality,37,3,0.4,2026-06-12T12:17:52+00:00
WKR-18722,Operator 669,HZ-02,B,quality,37,3,0,2026-06-23T15:19:52+00:00
WKR-18723,Operator 376,B-07,C,packing,85,2,0.8,2026-05-23T13:01:52+00:00
WKR-18724,Operator 513,JIS-07,B,picking,90,0,1.0,2026-07-14T00:49:52+00:00
WKR-18725,Operator 383,HZ-02,C,packing,72,0,0.7,2026-05-31T05:24:52+00:00
WKR-18726,Operator 827,B-07,C,quality,38,2,0,2026-06-19T18:52:52+00:00
WKR-18727,Operator 194,JIS-07,C,packing,88,1,1.0,2026-07-02T08:06:52+00:00
WKR-18728,Operator 300,B-07,A,packing,73,4,1.2,2026-06-30T05:10:52+00:00
WKR-18729,Operator 498,B-07,A,packing,75,0,0.3,2026-07-02T15:39:52+00:00
WKR-18730,Operator 427,A-12,C,picking,77,4,0.6,2026-07-11T13:28:52+00:00
WKR-18731,Operator 693,HZ-02,C,replenishment,62,3,0.8,2026-05-25T02:35:52+00:00
WKR-18732,Operator 558,B-07,C,packing,77,3,1.2,2026-05-22T00:53:52+00:00
WKR-18733,Operator 517,B-07,A,packing,75,1,0,2026-07-07T00:47:52+00:00
WKR-18734,Operator 314,HZ-02,B,replenishment,72,0,0.5,2026-05-24T09:41:52+00:00
WKR-18735,Operator 523,B-07,B,picking,105,4,0,2026-07-07T14:57:52+00:00
WKR-18736,Operator 077,Q-04,B,packing,87,3,0.2,2026-07-05T01:57:52+00:00
WKR-18737,Operator 752,JIS-07,B,picking,102,2,0.3,2026-05-28T13:17:52+00:00
WKR-18738,Operator 151,Q-04,A,replenishment,69,2,0.2,2026-06-20T04:36:52+00:00
WKR-18739,Operator 593,B-07,B,picking,110,0,0.5,2026-07-03T23:15:52+00:00
WKR-18740,Operator 310,JIS-07,A,quality,58,1,1.0,2026-05-26T11:10:52+00:00
WKR-18741,Operator 104,B-07,C,replenishment,59,0,0.9,2026-06-28T18:16:52+00:00
WKR-18742,Operator 771,HZ-02,A,packing,76,4,0,2026-06-10T08:20:52+00:00
WKR-18743,Operator 740,B-07,C,picking,97,3,0,2026-07-09T06:45:52+00:00
WKR-18744,Operator 474,A-12,A,picking,118,1,0.9,2026-05-26T21:26:52+00:00
WKR-18745,Operator 840,A-12,A,picking,96,1,1.3,2026-07-18T18:32:52+00:00
WKR-18746,Operator 015,Q-04,B,packing,81,2,1.2,2026-06-07T22:00:52+00:00
WKR-18747,Operator 806,A-12,C,picking,91,4,1.3,2026-06-21T10:31:52+00:00
WKR-18748,Operator 343,HZ-02,A,packing,76,1,1.2,2026-06-28T22:53:52+00:00
WKR-18749,Operator 405,B-07,C,picking,101,3,0.2,2026-07-05T02:14:52+00:00
WKR-18750,Operator 682,A-12,C,quality,63,0,0,2026-07-13T06:20:52+00:00
WKR-18751,Operator 352,A-12,B,packing,68,2,0.1,2026-07-11T07:51:52+00:00
WKR-18752,Operator 026,A-12,A,picking,65,3,0.6,2026-07-14T22:26:52+00:00
WKR-18753,Operator 151,HZ-02,C,replenishment,62,0,0,2026-07-15T22:58:52+00:00
WKR-18754,Operator 255,B-07,A,replenishment,70,2,0.6,2026-07-12T10:15:52+00:00
WKR-18755,Operator 391,Q-04,A,replenishment,91,4,1.6,2026-05-23T20:11:52+00:00
WKR-18756,Operator 756,A-12,B,replenishment,83,2,0.7,2026-07-06T07:30:52+00:00
WKR-18757,Operator 076,JIS-07,C,replenishment,63,3,0.7,2026-07-05T10:20:52+00:00
WKR-18758,Operator 253,B-07,A,quality,59,3,0.3,2026-06-02T23:51:52+00:00
WKR-18759,Operator 342,B-07,C,replenishment,71,0,0.9,2026-06-28T16:43:52+00:00
WKR-18760,Operator 257,HZ-02,B,replenishment,76,3,0.3,2026-05-30T14:13:52+00:00
WKR-18761,Operator 809,JIS-07,A,replenishment,50,1,1.3,2026-05-25T19:51:52+00:00
WKR-18762,Operator 850,HZ-02,A,replenishment,77,3,1.4,2026-07-05T22:41:52+00:00
WKR-18763,Operator 419,A-12,C,packing,84,1,1.2,2026-05-23T15:09:52+00:00
WKR-18764,Operator 060,JIS-07,B,packing,73,1,0.1,2026-06-21T17:15:52+00:00
WKR-18765,Operator 528,HZ-02,B,quality,30,4,1.3,2026-06-02T12:37:52+00:00
WKR-18766,Operator 670,HZ-02,C,quality,44,4,1.1,2026-05-29T13:05:52+00:00
WKR-18767,Operator 597,B-07,B,picking,89,2,0.5,2026-07-04T11:11:52+00:00
WKR-18768,Operator 268,JIS-07,C,picking,90,3,0.6,2026-07-05T11:31:52+00:00
WKR-18769,Operator 030,JIS-07,B,picking,86,4,0.6,2026-06-12T19:56:52+00:00
WKR-18770,Operator 747,A-12,A,packing,68,1,0.6,2026-07-14T12:32:52+00:00
WKR-18771,Operator 051,JIS-07,B,packing,71,4,0.7,2026-06-02T07:13:52+00:00
WKR-18772,Operator 699,HZ-02,A,picking,85,4,0.1,2026-06-29T01:17:52+00:00
WKR-18773,Operator 374,HZ-02,A,replenishment,79,0,1.0,2026-06-20T10:54:52+00:00
WKR-18774,Operator 091,JIS-07,C,replenishment,69,3,0.6,2026-07-06T17:56:52+00:00
WKR-18775,Operator 129,HZ-02,C,replenishment,77,3,0.4,2026-05-25T05:55:52+00:00
WKR-18776,Operator 196,HZ-02,A,packing,79,3,0,2026-07-15T07:01:52+00:00
WKR-18777,Operator 566,HZ-02,A,quality,61,4,0.9,2026-06-06T19:49:52+00:00
WKR-18778,Operator 392,A-12,B,replenishment,80,4,1.6,2026-07-19T08:00:52+00:00
WKR-18779,Operator 388,HZ-02,B,replenishment,80,4,0.1,2026-07-09T10:21:52+00:00
WKR-18780,Operator 465,A-12,A,packing,71,0,0.3,2026-06-27T08:37:52+00:00
WKR-18781,Operator 237,A-12,C,quality,41,0,0.8,2026-07-08T10:15:52+00:00
WKR-18782,Operator 578,B-07,A,packing,67,3,0.5,2026-06-09T11:59:52+00:00
WKR-18783,Operator 320,B-07,C,quality,59,4,0.1,2026-07-01T17:55:52+00:00
WKR-18784,Operator 223,HZ-02,A,packing,67,4,1.5,2026-06-02T22:41:52+00:00
WKR-18785,Operator 491,A-12,C,picking,82,1,0.9,2026-07-02T13:17:52+00:00
WKR-18786,Operator 405,Q-04,C,replenishment,59,3,0.8,2026-05-25T07:33:52+00:00
WKR-18787,Operator 599,HZ-02,B,picking,101,2,1.1,2026-06-12T15:09:52+00:00
WKR-18788,Operator 611,A-12,A,packing,74,3,1.3,2026-07-06T03:56:52+00:00
WKR-18789,Operator 230,Q-04,C,packing,88,0,0.9,2026-07-04T23:55:52+00:00
WKR-18790,Operator 443,JIS-07,C,replenishment,53,4,0.8,2026-07-10T00:15:52+00:00
WKR-18791,Operator 382,JIS-07,A,replenishment,65,2,0.4,2026-07-02T19:43:52+00:00
WKR-18792,Operator 215,B-07,A,packing,81,0,0.5,2026-06-15T15:31:52+00:00
WKR-18793,Operator 117,A-12,C,picking,96,0,0.2,2026-05-22T16:22:52+00:00
WKR-18794,Operator 486,HZ-02,B,packing,76,3,0.2,2026-06-02T23:47:52+00:00
WKR-18795,Operator 703,HZ-02,C,packing,79,0,1.5,2026-05-22T23:14:52+00:00
WKR-18796,Operator 352,B-07,A,quality,59,4,0.7,2026-07-02T16:35:52+00:00
WKR-18797,Operator 466,A-12,A,picking,98,1,0,2026-07-15T02:56:52+00:00
WKR-18798,Operator 065,JIS-07,B,replenishment,76,0,0.6,2026-05-23T17:39:52+00:00
WKR-18799,Operator 670,JIS-07,B,replenishment,74,3,0.4,2026-05-23T00:59:52+00:00
WKR-18800,Operator 353,HZ-02,A,replenishment,45,4,0.2,2026-05-21T13:47:52+00:00
WKR-18801,Operator 099,B-07,A,picking,91,1,1.1,2026-05-24T02:11:52+00:00
WKR-18802,Operator 067,Q-04,B,packing,71,4,0.6,2026-05-29T10:10:52+00:00
WKR-18803,Operator 249,B-07,A,quality,57,2,1.1,2026-06-03T18:16:52+00:00
WKR-18804,Operator 750,A-12,B,quality,56,1,0.2,2026-07-01T09:24:52+00:00
WKR-18805,Operator 474,B-07,C,packing,61,0,0.7,2026-06-17T16:22:52+00:00
WKR-18806,Operator 273,A-12,B,packing,80,3,0.3,2026-06-09T11:22:52+00:00
WKR-18807,Operator 517,JIS-07,A,packing,52,2,0.9,2026-06-21T19:03:52+00:00
WKR-18808,Operator 710,A-12,C,quality,43,0,1.1,2026-06-29T19:59:52+00:00
WKR-18809,Operator 507,Q-04,C,quality,56,1,0,2026-07-06T10:49:52+00:00
WKR-18810,Operator 670,HZ-02,A,replenishment,90,4,0,2026-05-25T16:29:52+00:00
WKR-18811,Operator 696,HZ-02,A,picking,104,4,0.6,2026-07-02T14:52:52+00:00
WKR-18812,Operator 822,JIS-07,A,replenishment,76,0,0.3,2026-06-27T04:45:52+00:00
WKR-18813,Operator 604,A-12,A,replenishment,72,2,0.3,2026-07-19T03:16:52+00:00
WKR-18814,Operator 171,A-12,A,picking,99,3,0.6,2026-06-26T21:30:52+00:00
WKR-18815,Operator 077,JIS-07,C,packing,73,4,0.2,2026-06-05T00:46:52+00:00
WKR-18816,Operator 355,Q-04,B,quality,64,3,0.8,2026-06-13T11:03:52+00:00
WKR-18817,Operator 135,A-12,B,packing,82,3,0.2,2026-06-27T09:42:52+00:00
WKR-18818,Operator 304,JIS-07,B,replenishment,41,1,1.2,2026-06-08T11:16:52+00:00
WKR-18819,Operator 425,HZ-02,B,picking,92,4,1.1,2026-07-05T12:25:52+00:00
WKR-18820,Operator 345,B-07,C,replenishment,75,0,1.0,2026-07-02T16:55:52+00:00
WKR-18821,Operator 366,B-07,A,picking,110,1,0.2,2026-06-25T10:18:52+00:00
WKR-18822,Operator 730,JIS-07,B,picking,91,3,0,2026-06-28T10:03:52+00:00
WKR-18823,Operator 699,B-07,C,packing,69,0,0.1,2026-05-27T14:50:52+00:00
WKR-18824,Operator 757,A-12,B,packing,92,2,1.0,2026-07-17T17:06:52+00:00
WKR-18825,Operator 638,B-07,B,replenishment,62,3,0.6,2026-07-15T00:25:52+00:00
WKR-18826,Operator 403,HZ-02,A,packing,79,1,0.7,2026-06-01T03:10:52+00:00
WKR-18827,Operator 492,Q-04,A,picking,95,0,0.7,2026-07-02T06:06:52+00:00
WKR-18828,Operator 322,Q-04,C,replenishment,56,1,0.9,2026-06-10T21:36:52+00:00
WKR-18829,Operator 413,B-07,B,packing,64,0,0.7,2026-06-19T15:20:52+00:00
WKR-18830,Operator 125,JIS-07,B,replenishment,77,0,0,2026-06-13T16:34:52+00:00
WKR-18831,Operator 472,Q-04,B,packing,77,2,0.9,2026-07-04T18:44:52+00:00
WKR-18832,Operator 497,HZ-02,B,packing,72,4,0.6,2026-05-27T18:12:52+00:00
WKR-18833,Operator 548,B-07,A,picking,90,4,0.6,2026-06-13T06:59:52+00:00
WKR-18834,Operator 703,HZ-02,C,quality,61,2,0.5,2026-07-18T23:14:52+00:00
WKR-18835,Operator 331,A-12,A,quality,60,3,0.7,2026-06-07T10:37:52+00:00
WKR-18836,Operator 549,B-07,A,replenishment,62,2,0,2026-06-04T21:31:52+00:00
WKR-18837,Operator 097,A-12,B,picking,105,1,0.1,2026-06-09T08:27:52+00:00
WKR-18838,Operator 620,Q-04,B,packing,65,4,1.0,2026-05-22T13:23:52+00:00
WKR-18839,Operator 473,B-07,A,replenishment,64,1,0.7,2026-06-11T01:07:52+00:00
WKR-18840,Operator 413,HZ-02,C,picking,86,1,0.4,2026-06-20T04:10:52+00:00
WKR-18841,Operator 165,JIS-07,B,picking,100,0,0.3,2026-06-29T04:55:52+00:00
WKR-18842,Operator 589,B-07,B,packing,87,4,1.1,2026-05-29T06:51:52+00:00
WKR-18843,Operator 562,JIS-07,C,picking,79,2,0.5,2026-06-23T00:14:52+00:00
WKR-18844,Operator 104,B-07,B,quality,50,0,1.0,2026-06-04T02:46:52+00:00
WKR-18845,Operator 844,HZ-02,A,replenishment,61,3,0.3,2026-07-12T00:02:52+00:00
WKR-18846,Operator 697,HZ-02,B,replenishment,53,1,1.0,2026-06-04T13:37:52+00:00
WKR-18847,Operator 459,B-07,C,quality,59,1,0.8,2026-07-17T01:46:52+00:00
WKR-18848,Operator 517,B-07,B,quality,61,1,1.1,2026-07-19T00:49:52+00:00
WKR-18849,Operator 621,Q-04,A,quality,55,4,0.7,2026-06-25T06:28:52+00:00
WKR-18850,Operator 512,B-07,B,replenishment,59,4,0.3,2026-06-17T18:58:52+00:00
WKR-18851,Operator 449,A-12,C,packing,68,4,1.2,2026-06-11T17:04:52+00:00
WKR-18852,Operator 477,A-12,B,replenishment,56,4,0.7,2026-07-04T06:14:52+00:00
WKR-18853,Operator 027,HZ-02,B,quality,58,0,1.0,2026-06-26T05:13:52+00:00
WKR-18854,Operator 415,JIS-07,B,quality,50,1,0.8,2026-06-27T13:43:52+00:00
WKR-18855,Operator 488,A-12,C,picking,84,0,0.1,2026-07-11T22:45:52+00:00
WKR-18856,Operator 107,JIS-07,C,replenishment,66,4,0.7,2026-05-30T22:45:52+00:00
WKR-18857,Operator 061,JIS-07,A,packing,61,0,0.3,2026-06-08T07:20:52+00:00
WKR-18858,Operator 454,B-07,C,quality,46,4,1.3,2026-06-04T07:58:52+00:00
WKR-18859,Operator 207,A-12,C,quality,47,2,0.1,2026-06-09T19:49:52+00:00
WKR-18860,Operator 418,HZ-02,C,picking,92,1,1.3,2026-06-25T12:37:52+00:00
WKR-18861,Operator 548,JIS-07,A,picking,109,0,1.0,2026-06-04T09:30:52+00:00
WKR-18862,Operator 708,JIS-07,A,packing,80,0,0.9,2026-06-06T02:56:52+00:00
WKR-18863,Operator 841,HZ-02,B,picking,97,1,0.2,2026-06-09T13:54:52+00:00
WKR-18864,Operator 148,A-12,A,quality,38,0,0.7,2026-07-13T14:13:52+00:00
WKR-18865,Operator 611,Q-04,A,replenishment,47,3,0.6,2026-06-13T07:42:52+00:00
WKR-18866,Operator 446,JIS-07,A,picking,103,0,1.5,2026-05-22T04:00:52+00:00
WKR-18867,Operator 568,A-12,B,picking,112,1,0.9,2026-06-29T07:35:52+00:00
WKR-18868,Operator 700,B-07,C,quality,68,1,0.8,2026-07-13T20:14:52+00:00
WKR-18869,Operator 765,Q-04,B,packing,79,0,0.6,2026-05-26T04:07:52+00:00
WKR-18870,Operator 839,A-12,A,picking,96,0,0.5,2026-07-10T09:34:52+00:00
WKR-18871,Operator 805,Q-04,A,replenishment,67,4,0.4,2026-06-26T01:30:52+00:00
WKR-18872,Operator 116,Q-04,B,packing,75,0,1.2,2026-06-30T00:43:52+00:00
WKR-18873,Operator 675,B-07,A,quality,53,1,0.4,2026-07-04T17:40:52+00:00
WKR-18874,Operator 567,HZ-02,C,quality,58,0,0.3,2026-06-03T05:50:52+00:00
WKR-18875,Operator 571,HZ-02,C,picking,89,1,1.2,2026-06-21T12:13:52+00:00
WKR-18876,Operator 307,Q-04,A,picking,92,1,0.9,2026-06-12T11:24:52+00:00
WKR-18877,Operator 153,JIS-07,B,replenishment,67,4,1.0,2026-06-21T22:25:52+00:00
WKR-18878,Operator 712,A-12,C,quality,48,1,0.5,2026-06-03T20:09:52+00:00
WKR-18879,Operator 283,B-07,C,picking,96,3,0.6,2026-07-19T20:28:52+00:00
WKR-18880,Operator 711,JIS-07,C,packing,64,4,0.4,2026-06-28T03:21:52+00:00
WKR-18881,Operator 369,Q-04,C,picking,85,1,0.2,2026-07-13T13:31:52+00:00
WKR-18882,Operator 402,A-12,C,picking,74,1,0.2,2026-05-30T12:26:52+00:00
WKR-18883,Operator 273,A-12,C,packing,60,3,0.3,2026-07-13T01:48:52+00:00
WKR-18884,Operator 285,Q-04,A,packing,96,1,0.8,2026-05-26T19:18:52+00:00
WKR-18885,Operator 441,HZ-02,A,replenishment,66,1,0.2,2026-07-07T13:35:52+00:00
WKR-18886,Operator 019,HZ-02,C,picking,92,1,0.5,2026-06-07T07:44:52+00:00
WKR-18887,Operator 452,A-12,B,replenishment,75,4,1.0,2026-06-30T07:15:52+00:00
WKR-18888,Operator 108,A-12,C,picking,90,3,0.9,2026-07-13T08:43:52+00:00
WKR-18889,Operator 326,JIS-07,A,picking,72,4,0.4,2026-07-19T10:47:52+00:00
WKR-18890,Operator 100,A-12,A,picking,77,0,0.5,2026-07-13T20:45:52+00:00
WKR-18891,Operator 671,JIS-07,C,picking,86,2,0.5,2026-07-08T13:30:52+00:00
WKR-18892,Operator 341,Q-04,A,replenishment,48,4,1.4,2026-06-29T07:51:52+00:00
WKR-18893,Operator 134,A-12,A,replenishment,83,4,0.5,2026-06-09T15:35:52+00:00
WKR-18894,Operator 090,A-12,A,picking,87,4,1.6,2026-06-16T11:04:52+00:00
WKR-18895,Operator 428,B-07,A,quality,60,2,0.0,2026-06-05T22:31:52+00:00
WKR-18896,Operator 176,B-07,B,quality,59,4,0.3,2026-06-19T04:17:52+00:00
WKR-18897,Operator 484,B-07,B,packing,78,3,0.5,2026-07-01T18:57:52+00:00
WKR-18898,Operator 349,Q-04,B,replenishment,62,3,0.6,2026-07-11T00:58:52+00:00
WKR-18899,Operator 271,A-12,A,replenishment,66,4,0,2026-06-05T23:31:52+00:00
WKR-18900,Operator 527,JIS-07,A,quality,71,0,0,2026-06-25T01:23:52+00:00
WKR-18901,Operator 846,Q-04,A,picking,89,2,0.4,2026-07-04T19:12:52+00:00
WKR-18902,Operator 648,B-07,B,quality,62,1,0,2026-06-11T16:32:52+00:00
WKR-18903,Operator 022,B-07,B,picking,107,3,0.4,2026-06-01T21:29:52+00:00
WKR-18904,Operator 025,Q-04,B,packing,61,1,1.2,2026-06-17T01:08:52+00:00
WKR-18905,Operator 299,HZ-02,C,replenishment,64,0,0.2,2026-06-09T22:03:52+00:00
WKR-18906,Operator 636,Q-04,A,picking,97,1,0.8,2026-05-29T01:11:52+00:00
