id,customer,sku,ordered_qty,picked_qty,shipped_qty,promised_at,warehouse,pick_status,priority
ORD-007504,Plant-18,EL-5507-1547,18,2,0,2026-07-21T21:00:52+00:00,WH-02,in_progress,2
ORD-007505,Plant-29,EL-9702-2555,37,33,0,2026-07-23T15:00:52+00:00,WH-01,pending,1
ORD-007506,Plant-11,FL-2203-4911,131,41,0,2026-07-20T21:00:52+00:00,WH-01,completed,2
ORD-007507,Plant-07,PO-6860-2514,33,13,0,2026-07-21T20:00:52+00:00,WH-02,pending,2
ORD-007508,Plant-39,PO-8191-1073,143,88,0,2026-07-26T00:00:52+00:00,WH-02,pending,4
ORD-007509,Plant-29,FL-8260-4772,20,16,0,2026-07-22T02:00:52+00:00,WH-02,completed,2
ORD-007510,Plant-38,FL-3783-2586,27,22,0,2026-07-24T20:00:52+00:00,WH-01,completed,9
ORD-007511,Plant-13,FL-9316-1074,49,11,0,2026-07-24T04:00:52+00:00,WH-01,completed,8
ORD-007512,Plant-35,PO-7538-3732,126,90,0,2026-07-21T02:00:52+00:00,WH-01,pending,2
ORD-007513,Plant-19,IN-1031-2257,124,107,0,2026-07-19T18:00:52+00:00,WH-01,pending,7
ORD-007514,Plant-23,CH-8045-2523,81,69,0,2026-07-21T18:00:52+00:00,WH-01,completed,2
ORD-007515,Plant-07,IN-2212-2175,66,59,0,2026-07-22T10:00:52+00:00,WH-01,in_progress,8
ORD-007516,Plant-29,FL-8752-2554,51,20,0,2026-07-22T14:00:52+00:00,WH-02,completed,4
ORD-007517,Plant-13,EL-6585-3676,44,42,0,2026-07-21T21:00:52+00:00,WH-02,pending,1
ORD-007518,Plant-09,CH-8865-750,11,2,0,2026-07-26T13:00:52+00:00,WH-02,pending,5
ORD-007519,Plant-33,EL-6858-753,66,52,0,2026-07-21T10:00:52+00:00,WH-02,in_progress,9
ORD-007520,Plant-15,PO-1402-407,58,24,0,2026-07-25T20:00:52+00:00,WH-02,in_progress,10
ORD-007521,Plant-36,EL-8762-365,84,64,0,2026-07-23T02:00:52+00:00,WH-02,completed,9
ORD-007522,Plant-34,EL-2098-2819,66,0,0,2026-07-22T21:00:52+00:00,WH-02,pending,4
ORD-007523,Plant-08,EL-5544-1255,82,33,0,2026-07-20T00:00:52+00:00,WH-01,in_progress,1
ORD-007524,Plant-12,CH-6665-537,132,65,0,2026-07-20T13:00:52+00:00,WH-02,pending,7
ORD-007525,Plant-37,PO-4769-300,32,27,0,2026-07-24T03:00:52+00:00,WH-02,in_progress,7
ORD-007526,Plant-30,FL-4192-2050,121,89,0,2026-07-19T23:00:52+00:00,WH-01,completed,10
ORD-007527,Plant-25,IN-5225-639,41,38,0,2026-07-23T15:00:52+00:00,WH-01,completed,7
ORD-007528,Plant-33,EL-1802-211,72,9,0,2026-07-26T15:00:52+00:00,WH-01,in_progress,3
ORD-007529,Plant-17,CH-5546-3729,60,1,0,2026-07-26T02:00:52+00:00,WH-02,completed,2
ORD-007530,Plant-30,IN-1416-368,119,73,0,2026-07-22T16:00:52+00:00,WH-02,completed,7
ORD-007531,Plant-15,FL-1622-1306,55,14,0,2026-07-22T16:00:52+00:00,WH-02,pending,4
ORD-007532,Plant-32,FL-4414-249,70,26,0,2026-07-23T21:00:52+00:00,WH-01,completed,10
ORD-007533,Plant-29,EL-4872-1618,120,5,0,2026-07-20T01:00:52+00:00,WH-01,in_progress,4
ORD-007534,Plant-27,CH-3648-2785,121,34,0,2026-07-24T08:00:52+00:00,WH-01,pending,1
ORD-007535,Plant-16,CH-3205-974,145,38,0,2026-07-22T03:00:52+00:00,WH-01,completed,2
ORD-007536,Plant-31,FL-6118-2984,142,80,0,2026-07-20T19:00:52+00:00,WH-02,in_progress,9
ORD-007537,Plant-24,CH-3967-503,37,10,0,2026-07-20T04:00:52+00:00,WH-02,pending,8
ORD-007538,Plant-41,EL-6168-3456,76,50,0,2026-07-23T08:00:52+00:00,WH-01,completed,3
ORD-007539,Plant-33,PO-6429-4325,80,71,0,2026-07-23T00:00:52+00:00,WH-01,completed,3
ORD-007540,Plant-01,CH-5129-3515,36,25,0,2026-07-22T08:00:52+00:00,WH-01,completed,9
ORD-007541,Plant-07,PO-6304-1081,37,15,0,2026-07-23T18:00:52+00:00,WH-02,in_progress,3
ORD-007542,Plant-26,CH-7212-227,135,56,0,2026-07-23T09:00:52+00:00,WH-02,pending,4
ORD-007543,Plant-25,IN-9026-2222,80,71,0,2026-07-25T16:00:52+00:00,WH-01,in_progress,8
ORD-007544,Plant-36,EL-3025-2703,7,1,0,2026-07-20T18:00:52+00:00,WH-02,completed,1
ORD-007545,Plant-02,CH-5218-1321,46,3,0,2026-07-20T15:00:52+00:00,WH-01,completed,7
ORD-007546,Plant-47,CH-9719-2349,142,139,0,2026-07-21T03:00:52+00:00,WH-02,pending,1
ORD-007547,Plant-40,IN-6510-2277,68,61,0,2026-07-20T01:00:52+00:00,WH-02,in_progress,7
ORD-007548,Plant-45,EL-7906-515,20,8,0,2026-07-25T23:00:52+00:00,WH-01,in_progress,3
ORD-007549,Plant-27,FL-3654-2100,85,57,0,2026-07-25T00:00:52+00:00,WH-02,completed,6
ORD-007550,Plant-05,IN-5666-3124,118,71,0,2026-07-26T07:00:52+00:00,WH-02,pending,7
ORD-007551,Plant-38,FL-3906-921,104,7,0,2026-07-21T18:00:52+00:00,WH-01,pending,10
ORD-007552,Plant-35,FL-6614-3912,107,12,0,2026-07-20T23:00:52+00:00,WH-01,in_progress,10
ORD-007553,Plant-39,FL-9351-1569,7,0,0,2026-07-24T07:00:52+00:00,WH-02,in_progress,10
ORD-007554,Plant-14,IN-2641-3066,143,97,0,2026-07-23T10:00:52+00:00,WH-02,pending,2
ORD-007555,Plant-24,PO-8273-155,17,0,0,2026-07-23T04:00:52+00:00,WH-02,pending,1
ORD-007556,Plant-14,CH-1344-342,66,8,0,2026-07-26T11:00:52+00:00,WH-01,completed,8
ORD-007557,Plant-29,IN-3838-2410,51,11,0,2026-07-20T07:00:52+00:00,WH-02,in_progress,1
ORD-007558,Plant-25,FL-7848-1784,74,47,0,2026-07-22T22:00:52+00:00,WH-02,completed,3
ORD-007559,Plant-20,FL-8773-1122,114,12,0,2026-07-20T15:00:52+00:00,WH-01,completed,4
ORD-007560,Plant-08,CH-1388-4982,100,36,0,2026-07-24T20:00:52+00:00,WH-02,pending,6
ORD-007561,Plant-17,EL-5380-2900,38,11,0,2026-07-21T06:00:52+00:00,WH-01,completed,2
ORD-007562,Plant-44,CH-3345-2968,84,84,0,2026-07-20T15:00:52+00:00,WH-02,completed,5
ORD-007563,Plant-03,FL-7580-3218,5,4,0,2026-07-23T00:00:52+00:00,WH-02,in_progress,2
ORD-007564,Plant-20,IN-5138-4884,115,53,0,2026-07-25T13:00:52+00:00,WH-02,pending,5
ORD-007565,Plant-05,EL-2427-4572,77,5,0,2026-07-20T20:00:52+00:00,WH-02,pending,10
ORD-007566,Plant-15,EL-1234-4142,17,10,0,2026-07-24T06:00:52+00:00,WH-02,pending,6
ORD-007567,Plant-11,EL-9918-865,9,1,0,2026-07-26T16:00:52+00:00,WH-02,in_progress,8
ORD-007568,Plant-45,FL-3822-2758,23,9,0,2026-07-23T21:00:52+00:00,WH-02,in_progress,8
ORD-007569,Plant-05,CH-5454-2897,11,6,0,2026-07-21T00:00:52+00:00,WH-02,in_progress,4
ORD-007570,Plant-36,IN-7960-327,148,116,0,2026-07-21T02:00:52+00:00,WH-02,completed,7
ORD-007571,Plant-18,CH-5936-295,66,4,0,2026-07-25T07:00:52+00:00,WH-01,completed,6
ORD-007572,Plant-04,CH-5996-4021,88,40,0,2026-07-23T09:00:52+00:00,WH-01,in_progress,8
ORD-007573,Plant-31,FL-8943-4314,59,38,0,2026-07-22T16:00:52+00:00,WH-02,pending,8
ORD-007574,Plant-42,CH-2003-2293,21,6,0,2026-07-21T04:00:52+00:00,WH-02,completed,10
ORD-007575,Plant-19,PO-5268-3640,28,24,0,2026-07-21T11:00:52+00:00,WH-02,in_progress,5
ORD-007576,Plant-48,FL-8820-3673,134,61,0,2026-07-22T01:00:52+00:00,WH-01,in_progress,3
ORD-007577,Plant-28,IN-2795-3097,57,37,0,2026-07-20T21:00:52+00:00,WH-02,completed,5
ORD-007578,Plant-14,FL-3750-246,93,1,0,2026-07-23T21:00:52+00:00,WH-02,pending,1
ORD-007579,Plant-08,EL-4903-3299,107,30,0,2026-07-26T08:00:52+00:00,WH-01,pending,3
ORD-007580,Plant-46,PO-9524-1000,28,12,0,2026-07-25T21:00:52+00:00,WH-01,completed,6
ORD-007581,Plant-29,PO-9948-3755,121,85,0,2026-07-21T09:00:52+00:00,WH-01,pending,5
ORD-007582,Plant-48,FL-4787-798,123,94,0,2026-07-20T12:00:52+00:00,WH-01,in_progress,4
ORD-007583,Plant-14,IN-5161-4163,7,6,0,2026-07-25T19:00:52+00:00,WH-01,completed,8
ORD-007584,Plant-33,CH-7543-017,124,5,0,2026-07-23T13:00:52+00:00,WH-02,pending,8
ORD-007585,Plant-12,EL-8605-141,89,52,0,2026-07-20T05:00:52+00:00,WH-01,in_progress,4
ORD-007586,Plant-09,PO-6769-2338,118,53,0,2026-07-21T20:00:52+00:00,WH-01,completed,4
ORD-007587,Plant-21,PO-9169-2661,150,17,0,2026-07-20T02:00:52+00:00,WH-02,completed,5
ORD-007588,Plant-16,PO-9837-4119,6,0,0,2026-07-20T19:00:52+00:00,WH-02,pending,3
ORD-007589,Plant-27,CH-1630-4960,143,97,0,2026-07-23T23:00:52+00:00,WH-02,pending,4
ORD-007590,Plant-18,EL-4188-4970,24,19,0,2026-07-25T07:00:52+00:00,WH-02,in_progress,9
ORD-007591,Plant-29,PO-6076-4365,133,128,0,2026-07-22T10:00:52+00:00,WH-02,completed,3
ORD-007592,Plant-22,IN-4031-2873,66,35,0,2026-07-21T02:00:52+00:00,WH-01,completed,5
ORD-007593,Plant-28,IN-6354-364,40,23,0,2026-07-25T01:00:52+00:00,WH-01,completed,4
ORD-007594,Plant-17,IN-4309-3577,116,59,0,2026-07-24T07:00:52+00:00,WH-01,pending,4
ORD-007595,Plant-21,EL-2066-283,131,27,0,2026-07-21T23:00:52+00:00,WH-01,pending,3
ORD-007596,Plant-24,EL-4719-2389,93,49,0,2026-07-26T03:00:52+00:00,WH-02,in_progress,5
ORD-007597,Plant-22,EL-8869-4581,140,125,0,2026-07-24T22:00:52+00:00,WH-01,completed,5
ORD-007598,Plant-12,PO-5658-4632,99,27,0,2026-07-20T10:00:52+00:00,WH-01,in_progress,4
ORD-007599,Plant-48,EL-3226-1228,132,83,0,2026-07-25T23:00:52+00:00,WH-02,completed,10
ORD-007600,Plant-10,EL-2345-2665,87,71,0,2026-07-21T01:00:52+00:00,WH-02,completed,5
ORD-007601,Plant-24,EL-1814-961,5,2,0,2026-07-26T13:00:52+00:00,WH-02,completed,3
ORD-007602,Plant-47,IN-9627-3444,109,25,0,2026-07-23T16:00:52+00:00,WH-02,completed,10
ORD-007603,Plant-29,EL-1009-2530,97,58,0,2026-07-21T07:00:52+00:00,WH-01,pending,2
ORD-007604,Plant-21,IN-7197-061,60,12,0,2026-07-26T07:00:52+00:00,WH-02,in_progress,4
ORD-007605,Plant-38,PO-9051-3024,89,56,0,2026-07-24T15:00:52+00:00,WH-01,pending,10
ORD-007606,Plant-27,CH-9488-3513,79,61,0,2026-07-26T07:00:52+00:00,WH-02,completed,6
ORD-007607,Plant-25,FL-5275-473,129,39,0,2026-07-23T13:00:52+00:00,WH-01,pending,6
ORD-007608,Plant-29,PO-7666-003,80,69,0,2026-07-26T06:00:52+00:00,WH-02,in_progress,7
ORD-007609,Plant-27,PO-8619-3035,118,94,0,2026-07-21T14:00:52+00:00,WH-02,completed,3
ORD-007610,Plant-36,FL-8001-2974,50,12,0,2026-07-22T00:00:52+00:00,WH-02,completed,2
ORD-007611,Plant-12,EL-5474-2117,18,8,0,2026-07-24T08:00:52+00:00,WH-02,in_progress,4
ORD-007612,Plant-21,PO-8140-2385,77,27,0,2026-07-20T02:00:52+00:00,WH-01,in_progress,4
ORD-007613,Plant-07,PO-3636-1919,144,117,0,2026-07-20T10:00:52+00:00,WH-01,pending,8
ORD-007614,Plant-18,IN-7290-1261,74,49,0,2026-07-26T12:00:52+00:00,WH-02,completed,9
ORD-007615,Plant-43,CH-9590-760,73,19,0,2026-07-21T16:00:52+00:00,WH-02,in_progress,10
ORD-007616,Plant-28,IN-4777-3645,109,62,0,2026-07-25T11:00:52+00:00,WH-01,in_progress,3
ORD-007617,Plant-33,IN-1278-1230,41,27,0,2026-07-21T05:00:52+00:00,WH-01,completed,7
ORD-007618,Plant-47,FL-2359-3974,139,85,0,2026-07-22T07:00:52+00:00,WH-01,completed,10
ORD-007619,Plant-39,CH-7437-1877,72,25,0,2026-07-22T22:00:52+00:00,WH-01,completed,10
ORD-007620,Plant-30,EL-7959-2800,21,2,0,2026-07-19T20:00:52+00:00,WH-02,in_progress,4
ORD-007621,Plant-23,FL-5955-1235,70,6,0,2026-07-26T06:00:52+00:00,WH-02,in_progress,2
ORD-007622,Plant-08,EL-1861-733,42,33,0,2026-07-20T00:00:52+00:00,WH-02,in_progress,3
ORD-007623,Plant-03,PO-8923-719,16,13,0,2026-07-26T18:00:52+00:00,WH-02,in_progress,9
ORD-007624,Plant-31,FL-6495-2699,38,30,0,2026-07-22T04:00:52+00:00,WH-02,in_progress,8
ORD-007625,Plant-43,FL-1618-318,29,22,0,2026-07-21T01:00:52+00:00,WH-02,pending,9
ORD-007626,Plant-01,FL-4210-2912,135,23,0,2026-07-23T22:00:52+00:00,WH-02,completed,10
ORD-007627,Plant-25,CH-1344-342,93,31,0,2026-07-21T18:00:52+00:00,WH-01,in_progress,7
ORD-007628,Plant-25,FL-5505-4807,33,0,0,2026-07-21T20:00:52+00:00,WH-02,completed,1
ORD-007629,Plant-44,PO-2404-4945,60,22,0,2026-07-23T02:00:52+00:00,WH-01,pending,8
ORD-007630,Plant-15,FL-5185-2592,43,15,0,2026-07-25T07:00:52+00:00,WH-02,completed,10
ORD-007631,Plant-38,IN-6896-531,8,4,0,2026-07-24T07:00:52+00:00,WH-02,pending,10
ORD-007632,Plant-31,PO-5737-3455,137,134,0,2026-07-24T04:00:52+00:00,WH-01,pending,7
ORD-007633,Plant-30,PO-6331-2945,19,19,0,2026-07-20T13:00:52+00:00,WH-02,pending,10
ORD-007634,Plant-19,FL-3082-907,62,14,0,2026-07-26T02:00:52+00:00,WH-01,pending,9
ORD-007635,Plant-08,CH-4562-2069,135,48,0,2026-07-25T05:00:52+00:00,WH-01,in_progress,5
ORD-007636,Plant-38,FL-7709-4737,76,7,0,2026-07-25T19:00:52+00:00,WH-01,pending,6
ORD-007637,Plant-14,IN-5952-4400,98,87,0,2026-07-23T02:00:52+00:00,WH-02,in_progress,6
ORD-007638,Plant-19,IN-7345-4415,136,52,0,2026-07-25T17:00:52+00:00,WH-02,in_progress,2
ORD-007639,Plant-03,CH-5882-2814,87,44,0,2026-07-20T10:00:52+00:00,WH-01,pending,10
ORD-007640,Plant-33,IN-5662-4192,112,106,0,2026-07-22T08:00:52+00:00,WH-01,pending,1
ORD-007641,Plant-08,PO-8005-757,71,17,0,2026-07-24T21:00:52+00:00,WH-01,pending,9
ORD-007642,Plant-13,PO-2980-4872,6,2,0,2026-07-25T23:00:52+00:00,WH-02,in_progress,9
ORD-007643,Plant-17,FL-5009-2220,60,6,0,2026-07-24T07:00:52+00:00,WH-02,in_progress,6
ORD-007644,Plant-19,CH-9468-485,101,31,0,2026-07-23T00:00:52+00:00,WH-02,completed,9
ORD-007645,Plant-17,EL-4960-3121,71,57,0,2026-07-22T00:00:52+00:00,WH-02,completed,1
ORD-007646,Plant-10,FL-2158-673,84,64,0,2026-07-23T19:00:52+00:00,WH-01,pending,7
ORD-007647,Plant-35,FL-3777-680,74,22,0,2026-07-25T14:00:52+00:00,WH-01,in_progress,2
ORD-007648,Plant-01,FL-8401-3202,84,42,0,2026-07-23T06:00:52+00:00,WH-01,in_progress,6
ORD-007649,Plant-06,EL-6710-3784,46,16,0,2026-07-22T06:00:52+00:00,WH-02,in_progress,8
ORD-007650,Plant-17,FL-4781-1197,112,44,0,2026-07-22T22:00:52+00:00,WH-01,completed,2
ORD-007651,Plant-08,IN-7797-4092,80,3,0,2026-07-21T00:00:52+00:00,WH-01,completed,10
ORD-007652,Plant-18,IN-8673-1116,150,1,0,2026-07-26T00:00:52+00:00,WH-02,completed,7
ORD-007653,Plant-32,PO-2315-2762,69,32,0,2026-07-26T14:00:52+00:00,WH-01,in_progress,9
ORD-007654,Plant-29,EL-5144-2211,11,2,0,2026-07-21T12:00:52+00:00,WH-01,completed,8
ORD-007655,Plant-39,IN-4069-4377,101,40,0,2026-07-24T00:00:52+00:00,WH-01,completed,7
ORD-007656,Plant-42,IN-3555-2309,80,29,0,2026-07-20T15:00:52+00:00,WH-02,in_progress,10
ORD-007657,Plant-22,CH-8530-4780,46,29,0,2026-07-25T06:00:52+00:00,WH-01,pending,2
ORD-007658,Plant-48,FL-5948-1102,127,103,0,2026-07-23T13:00:52+00:00,WH-01,in_progress,8
ORD-007659,Plant-29,PO-3607-785,134,81,0,2026-07-26T16:00:52+00:00,WH-02,completed,5
ORD-007660,Plant-26,FL-7449-3560,17,0,0,2026-07-21T01:00:52+00:00,WH-01,completed,2
ORD-007661,Plant-15,CH-7702-2561,115,57,0,2026-07-19T20:00:52+00:00,WH-02,completed,6
ORD-007662,Plant-04,FL-5432-3108,80,3,0,2026-07-26T06:00:52+00:00,WH-01,in_progress,10
ORD-007663,Plant-16,PO-9938-566,121,42,0,2026-07-22T00:00:52+00:00,WH-01,in_progress,4
ORD-007664,Plant-47,IN-5320-2888,138,40,0,2026-07-20T18:00:52+00:00,WH-01,in_progress,7
ORD-007665,Plant-43,FL-6313-2008,43,11,0,2026-07-26T11:00:52+00:00,WH-02,in_progress,4
ORD-007666,Plant-32,CH-3489-273,84,6,0,2026-07-22T15:00:52+00:00,WH-02,in_progress,6
ORD-007667,Plant-30,IN-3576-3844,77,20,0,2026-07-21T23:00:52+00:00,WH-01,completed,4
ORD-007668,Plant-46,EL-8849-2743,30,11,0,2026-07-22T01:00:52+00:00,WH-01,pending,10
ORD-007669,Plant-18,FL-1549-4079,150,62,0,2026-07-22T21:00:52+00:00,WH-01,pending,8
ORD-007670,Plant-14,FL-6275-278,118,39,0,2026-07-24T02:00:52+00:00,WH-02,completed,3
ORD-007671,Plant-17,PO-8472-2727,8,0,0,2026-07-20T10:00:52+00:00,WH-01,completed,2
ORD-007672,Plant-12,FL-4387-3556,41,12,0,2026-07-24T17:00:52+00:00,WH-02,pending,3
ORD-007673,Plant-47,FL-9265-2463,82,81,0,2026-07-24T08:00:52+00:00,WH-02,completed,9
ORD-007674,Plant-48,FL-4951-4241,102,38,0,2026-07-25T03:00:52+00:00,WH-01,in_progress,4
ORD-007675,Plant-45,FL-8104-3639,106,9,0,2026-07-26T04:00:52+00:00,WH-01,in_progress,3
ORD-007676,Plant-45,PO-7443-3875,39,28,0,2026-07-21T11:00:52+00:00,WH-01,in_progress,8
ORD-007677,Plant-37,IN-7489-4056,26,11,0,2026-07-23T16:00:52+00:00,WH-01,pending,4
ORD-007678,Plant-43,CH-1761-894,144,138,0,2026-07-26T09:00:52+00:00,WH-01,pending,1
ORD-007679,Plant-28,PO-6713-1188,54,54,0,2026-07-26T04:00:52+00:00,WH-02,in_progress,7
ORD-007680,Plant-36,EL-4737-913,142,96,0,2026-07-21T09:00:52+00:00,WH-02,pending,3
ORD-007681,Plant-20,EL-9833-511,21,0,0,2026-07-25T02:00:52+00:00,WH-02,pending,8
ORD-007682,Plant-09,EL-8199-2276,54,39,0,2026-07-24T16:00:52+00:00,WH-02,pending,6
ORD-007683,Plant-05,IN-4982-4222,63,38,0,2026-07-22T14:00:52+00:00,WH-02,in_progress,7
ORD-007684,Plant-23,IN-7378-3244,52,40,0,2026-07-22T01:00:52+00:00,WH-02,pending,5
ORD-007685,Plant-04,CH-1356-663,90,59,0,2026-07-21T02:00:52+00:00,WH-02,pending,9
ORD-007686,Plant-08,PO-7598-3525,66,15,0,2026-07-20T06:00:52+00:00,WH-02,completed,2
ORD-007687,Plant-14,FL-2677-4546,34,9,0,2026-07-24T16:00:52+00:00,WH-01,in_progress,2
ORD-007688,Plant-43,FL-2359-3974,5,3,0,2026-07-21T16:00:52+00:00,WH-02,completed,4
ORD-007689,Plant-34,PO-3065-3869,96,48,0,2026-07-23T13:00:52+00:00,WH-01,in_progress,6
ORD-007690,Plant-03,FL-5996-4956,5,2,0,2026-07-23T07:00:52+00:00,WH-01,pending,5
ORD-007691,Plant-45,EL-1289-2455,107,14,0,2026-07-21T00:00:52+00:00,WH-02,pending,7
ORD-007692,Plant-15,IN-6978-707,71,2,0,2026-07-22T10:00:52+00:00,WH-01,in_progress,4
ORD-007693,Plant-17,IN-8321-3154,65,49,0,2026-07-25T21:00:52+00:00,WH-02,completed,6
ORD-007694,Plant-22,PO-3310-833,97,55,0,2026-07-25T08:00:52+00:00,WH-02,pending,7
ORD-007695,Plant-45,PO-7638-1504,144,102,0,2026-07-23T17:00:52+00:00,WH-02,in_progress,6
ORD-007696,Plant-30,PO-7068-2411,30,30,0,2026-07-20T18:00:52+00:00,WH-02,pending,6
ORD-007697,Plant-30,EL-7906-515,115,93,0,2026-07-25T10:00:52+00:00,WH-01,completed,9
ORD-007698,Plant-24,PO-3095-884,142,22,0,2026-07-26T12:00:52+00:00,WH-02,pending,5
ORD-007699,Plant-21,FL-5128-4662,38,5,0,2026-07-25T11:00:52+00:00,WH-02,pending,8
ORD-007700,Plant-02,FL-8721-1604,117,115,0,2026-07-26T18:00:52+00:00,WH-01,in_progress,7
ORD-007701,Plant-26,CH-7620-505,33,25,0,2026-07-25T12:00:52+00:00,WH-02,pending,5
ORD-007702,Plant-42,FL-1034-2184,148,67,0,2026-07-21T21:00:52+00:00,WH-01,completed,2
ORD-007703,Plant-15,CH-6429-3550,29,7,0,2026-07-24T14:00:52+00:00,WH-01,completed,4
ORD-007704,Plant-19,FL-6500-1411,142,75,0,2026-07-19T20:00:52+00:00,WH-02,completed,3
ORD-007705,Plant-26,PO-4646-1906,123,28,0,2026-07-20T07:00:52+00:00,WH-02,in_progress,1
ORD-007706,Plant-22,PO-9113-1300,115,30,0,2026-07-21T03:00:52+00:00,WH-01,in_progress,2
ORD-007707,Plant-29,FL-4192-2050,13,12,0,2026-07-22T14:00:52+00:00,WH-02,completed,5
ORD-007708,Plant-03,IN-1457-2433,134,51,0,2026-07-23T06:00:52+00:00,WH-01,in_progress,5
ORD-007709,Plant-25,FL-8132-1842,40,39,0,2026-07-24T16:00:52+00:00,WH-02,in_progress,10
ORD-007710,Plant-04,EL-8042-1596,66,0,0,2026-07-22T08:00:52+00:00,WH-01,completed,2
ORD-007711,Plant-06,IN-3764-3142,35,24,0,2026-07-22T09:00:52+00:00,WH-02,completed,9
ORD-007712,Plant-46,IN-2960-4491,75,72,0,2026-07-20T20:00:52+00:00,WH-02,pending,8
ORD-007713,Plant-39,EL-2026-357,8,8,0,2026-07-22T08:00:52+00:00,WH-02,pending,8
ORD-007714,Plant-27,PO-7904-092,95,88,0,2026-07-26T06:00:52+00:00,WH-01,pending,8
ORD-007715,Plant-30,IN-2704-3397,146,65,0,2026-07-20T21:00:52+00:00,WH-02,completed,9
ORD-007716,Plant-10,PO-9076-1311,39,23,0,2026-07-24T10:00:52+00:00,WH-02,in_progress,8
ORD-007717,Plant-23,PO-4736-990,83,68,0,2026-07-25T02:00:52+00:00,WH-02,completed,7
ORD-007718,Plant-25,IN-5085-1258,138,0,0,2026-07-20T22:00:52+00:00,WH-02,pending,5
ORD-007719,Plant-04,IN-3731-073,64,61,0,2026-07-22T22:00:52+00:00,WH-01,pending,4
ORD-007720,Plant-43,FL-2668-3826,14,10,0,2026-07-23T09:00:52+00:00,WH-02,completed,5
ORD-007721,Plant-42,FL-8515-3849,139,27,0,2026-07-23T15:00:52+00:00,WH-02,pending,5
ORD-007722,Plant-42,IN-6815-3879,47,24,0,2026-07-24T19:00:52+00:00,WH-02,pending,5
ORD-007723,Plant-33,EL-1100-3418,67,57,0,2026-07-21T08:00:52+00:00,WH-01,completed,4
ORD-007724,Plant-22,FL-4023-4013,40,10,0,2026-07-26T04:00:52+00:00,WH-01,in_progress,10
ORD-007725,Plant-29,FL-7637-4743,26,25,0,2026-07-23T17:00:52+00:00,WH-02,pending,4
ORD-007726,Plant-28,IN-7356-4485,149,51,0,2026-07-24T13:00:52+00:00,WH-02,pending,6
ORD-007727,Plant-11,CH-7092-2181,35,27,0,2026-07-24T18:00:52+00:00,WH-01,completed,10
ORD-007728,Plant-25,FL-3775-3068,142,112,0,2026-07-20T21:00:52+00:00,WH-01,in_progress,1
ORD-007729,Plant-06,IN-5085-1258,115,10,0,2026-07-23T08:00:52+00:00,WH-02,in_progress,10
ORD-007730,Plant-31,IN-5662-4192,73,12,0,2026-07-20T00:00:52+00:00,WH-01,in_progress,1
ORD-007731,Plant-23,PO-2552-4913,147,25,0,2026-07-26T14:00:52+00:00,WH-01,pending,8
ORD-007732,Plant-02,CH-4525-173,137,41,0,2026-07-21T07:00:52+00:00,WH-02,completed,6
ORD-007733,Plant-10,PO-2503-351,15,12,0,2026-07-25T05:00:52+00:00,WH-02,completed,1
ORD-007734,Plant-03,CH-4765-3114,9,0,0,2026-07-23T20:00:52+00:00,WH-02,completed,9
ORD-007735,Plant-33,EL-5711-2609,46,24,0,2026-07-25T02:00:52+00:00,WH-01,pending,3
ORD-007736,Plant-07,CH-6512-2205,91,32,0,2026-07-22T18:00:52+00:00,WH-02,in_progress,1
ORD-007737,Plant-47,FL-4787-798,20,8,0,2026-07-25T01:00:52+00:00,WH-02,pending,4
ORD-007738,Plant-22,CH-3362-562,148,52,0,2026-07-22T14:00:52+00:00,WH-02,pending,5
ORD-007739,Plant-13,EL-1259-3305,109,72,0,2026-07-21T11:00:52+00:00,WH-02,completed,5
ORD-007740,Plant-27,IN-6698-361,9,1,0,2026-07-20T05:00:52+00:00,WH-01,pending,5
ORD-007741,Plant-37,IN-5451-1938,38,16,0,2026-07-22T20:00:52+00:00,WH-02,pending,4
ORD-007742,Plant-35,FL-6614-3912,41,25,0,2026-07-19T20:00:52+00:00,WH-02,completed,10
ORD-007743,Plant-09,IN-3772-1434,84,65,0,2026-07-22T08:00:52+00:00,WH-01,completed,3
ORD-007744,Plant-18,IN-6043-1257,83,53,0,2026-07-24T13:00:52+00:00,WH-01,in_progress,5
ORD-007745,Plant-20,EL-9595-1839,21,5,0,2026-07-26T13:00:52+00:00,WH-01,completed,1
ORD-007746,Plant-08,CH-9718-2015,29,28,0,2026-07-24T09:00:52+00:00,WH-02,completed,8
ORD-007747,Plant-24,FL-2761-2185,69,49,0,2026-07-25T13:00:52+00:00,WH-01,completed,10
ORD-007748,Plant-12,EL-2471-3720,119,72,0,2026-07-25T06:00:52+00:00,WH-01,pending,1
ORD-007749,Plant-09,FL-4112-220,93,86,0,2026-07-22T15:00:52+00:00,WH-02,in_progress,1
ORD-007750,Plant-27,PO-3201-3282,126,70,0,2026-07-22T00:00:52+00:00,WH-02,in_progress,6
ORD-007751,Plant-21,EL-7926-2666,109,81,0,2026-07-23T14:00:52+00:00,WH-02,in_progress,8
ORD-007752,Plant-39,CH-5003-3888,84,65,0,2026-07-22T13:00:52+00:00,WH-02,completed,10
ORD-007753,Plant-06,PO-6617-1627,109,68,0,2026-07-20T07:00:52+00:00,WH-01,in_progress,3
ORD-007754,Plant-47,CH-5129-3515,128,107,0,2026-07-25T20:00:52+00:00,WH-02,in_progress,10
