"vwgl_matstorloc_id","vwgl_matstorloc_valid_from","__operation_type","__timestamp","material","plant","storagelocation","maintenancestatus","deletionflag","fiscalyearofcurrentperiod","currentperiod","physicalinventoryblockingind","freeavailablestock","baseunit","stockintransfer","stockinqualityinspection","totalstockofallrestrbatches","blockedstock","blockedstockreturns","valunrestusestockprevper","stockintransferprevper","stockinqualityinsprevper","restrictedusestockprevper","blockedstockprevper","blockedstockreturnsprevper","dateoflastpostedcount","creationdate","instance","i_product","i_storagelocation","etl_aend_tstamp"
"0DD300046P|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046P","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046P","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300047N|1400|XDM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047N","1400","XDM1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240624","Kassel","0DD300047N","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047S|1400|XZM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047S","1400","XZM1","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300047S","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311158B|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158B","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158B","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","S1M1","DL","","2026","03","","1","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046E","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046E","1400","XN12","DL","","2026","05","","2","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240515","Kassel","0DD300046E","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046L","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046L","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046Q|1400|XNM3","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046Q","1400","XNM3","DL","","2024","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230215","Kassel","0DD300046Q","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300046T|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046T","1400","XNM3","DL","","2024","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046T","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300047D|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047D","1400","XZM1","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047D","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047F|1400|F759","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047F","1400","F759","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20241021","Kassel","0DD300047F","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300047N|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047N","1400","BN03","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250218","Kassel","0DD300047N","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300048F|1400|XZM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048F","1400","XZM1","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260206","Kassel","0DD300048F","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|F1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0200","1400","F1M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0200","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|XZM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0200","1400","XZM1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0200","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300040E|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040E","1400","XNM2","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300040E","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046R|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046R","1400","XDM1","DL","","2023","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046R","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046R|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046R","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046R","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047G|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047G","1400","XDM1","DL","","2023","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230921","Kassel","0DD300047G","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047R|1400|XDM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047R","1400","XDM1","DL","","2024","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240515","Kassel","0DD300047R","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048D|1400|S6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048D","1400","S6M1","DL","","2025","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250630","Kassel","0DD300048D","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159C    DRA|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C    DRA","1400","XNM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159C    DRA","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300040D","1400","F759","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240603","Kassel","0DD300040D","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046C|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046C","1400","XNM2","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046C","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","XDM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046F","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046N|1400|F6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046N","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230330","Kassel","0DD300046N","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046N|1400|XNM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046N","1400","XNM1","DL","","2024","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230215","Kassel","0DD300046N","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047B|1400|XZM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047B","1400","XZM1","DL","","2023","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230315","Kassel","0DD300047B","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047J|1400|XZM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047J","1400","XZM1","DL","","2024","01","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240103","Kassel","0DD300047J","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|FAM5","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B    DRA","1400","FAM5","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250508","Kassel","0DD311159B    DRA","FAM5","2026-07-17 06:05:41.813636 UTC"
"0DD311159C    DRA|1400|FAM4","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159C    DRA","1400","FAM4","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250508","Kassel","0DD311159C    DRA","FAM4","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046E","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046E","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046M","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046N|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046N","1400","F759","DL","","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046N","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046S","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047L|1400|XNM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047L","1400","XNM1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240103","Kassel","0DD300047L","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047P|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047P","1400","XDM1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240605","Kassel","0DD300047P","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048A|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048A","1400","S1M1","DL","","2026","07","","29","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250324","Kassel","0DD300048A","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|D0M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048G","1400","D0M1","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251114","Kassel","0DD300048G","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048J|1400|XN12","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048J","1400","XN12","DL","","2026","07","","2","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260511","Kassel","0DD300048J","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD311159C|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C","1400","XNM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159C","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","D0M1","DL","","2026","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046F","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|BN99","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300046J","1400","BN99","DL","X","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250228","Kassel","0DD300046J","BN99","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046S","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047A|1400|S6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047A","1400","S6M1","DL","","2023","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230315","Kassel","0DD300047A","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047L|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047L","1400","F759","DL","","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300047L","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300047T|1400|XNM3","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047T","1400","XNM3","DL","","2024","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300047T","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048|1400|D0M1","2026-07-17 02:17:12.966977 UTC","L","2026-07-17 02:17:12.966977 UTC","0DD300048","1400","D0M1","DL","","2026","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300048","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158C","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300040C","1400","XN12","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240514","Kassel","0DD300040C","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046F","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","XNM1","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046H","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046M","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","XNM2","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046M","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","XNM1","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046P","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047D|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047D","1400","S1M1","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20241021","Kassel","0DD300047D","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047J|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047J","1400","XN12","DL","","2026","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300047J","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300047K|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047K","1400","S1M1","DL","","2026","07","","4","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240109","Kassel","0DD300047K","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047L|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047L","1400","S1M1","DL","","2024","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240109","Kassel","0DD300047L","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047R|1400|XNM3","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047R","1400","XNM3","DL","","2024","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240515","Kassel","0DD300047R","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|XNM3","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048G","1400","XNM3","DL","","2025","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251114","Kassel","0DD300048G","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048H|1400|XNM2","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048H","1400","XNM2","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260206","Kassel","0DD300048H","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300048|1400|XNM2","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300048","1400","XNM2","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300048","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300048|1400|XNM3","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300048","1400","XNM3","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300048","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD311158B|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158B","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158B","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047H|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047H","1400","S6M1","DL","","2023","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20231117","Kassel","0DD300047H","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|F3M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048G","1400","F3M1","DL","","2025","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251212","Kassel","0DD300048G","F3M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|F759","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048G","1400","F759","DL","","2026","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260511","Kassel","0DD300048G","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300048J|1400|XNM2","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048J","1400","XNM2","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260505","Kassel","0DD300048J","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300048|1400|XNQA","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048","1400","XNQA","DL","","2026","02","","2","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260219","Kassel","0DD300048","XNQA","2026-07-17 06:05:41.813636 UTC"
"0DD311159B|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B","1400","XNM3","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159B","XNM3","2026-07-17 06:05:41.813636 UTC"
