id,description,family,weight_kg,wms_weight_kg,erp_weight_kg,fitment_wms,fitment_erp,storage_class,hazmat,supplier,bin,bin_active,reorder_point,safety_stock
EL-6243-4107,ECU control module RH,Electronics,19.97,19.97,19.97,RH,RH,ambient,False,SUP-002,A-12-16,True,120,25
IN-4013-4108,Door trim panel RH,Interior,19.03,19.03,19.03,LH,LH,ambient,False,SUP-129,Q-04-18,True,214,39
FL-4650-4109,Washer concentrate LH,Fluids,19.52,19.52,19.52,LH,LH,ambient,False,SUP-040,HZ-02-08,True,180,87
PO-4214-4110,Fuel rail Gen 2,Powertrain,6.22,6.22,6.22,RH,RH,ambient,False,SUP-117,B-07-15,True,107,73
EL-7073-4111,Power distribution unit LH,Electronics,19.77,19.77,19.77,LH,LH,ambient,False,SUP-170,HZ-02-13,True,162,87
FL-7440-4112,Washer concentrate Gen 2,Fluids,20.93,20.93,20.93,LH,LH,hazmat,True,SUP-117,JIS-07-04,True,104,42
CH-9415-4113,Control arm Premium,Chassis,17.95,17.95,17.95,LH,LH,ambient,False,SUP-093,HZ-02-11,True,156,26
EL-6402-4114,Radar sensor RH,Electronics,23.73,23.73,23.73,RH,RH,ambient,False,SUP-171,JIS-07-07,True,156,85
EL-9820-4115,ECU control module LH,Electronics,3.76,3.76,3.76,LH,LH,ambient,False,SUP-063,HZ-02-17,True,66,66
IN-6004-4116,Console module LH,Interior,20.51,20.51,20.51,LH,LH,ambient,False,SUP-044,Q-04-13,True,151,58
PO-1645-4117,Gear selector LH,Powertrain,5.4,5.4,5.4,RH,RH,ambient,False,SUP-136,Q-04-14,True,124,28
FL-6903-4118,Sealant cartridge LH,Fluids,16.29,16.29,16.29,LH,LH,ambient,False,SUP-024,JIS-07-01,True,101,40
EL-2865-4119,Radar sensor RH,Electronics,21.94,21.94,21.94,RH,RH,ambient,False,SUP-021,B-07-18,True,140,44
PO-3265-4120,Fuel rail LH,Powertrain,16.95,16.95,16.95,LH,LH,ambient,False,SUP-101,Q-04-04,True,149,46
EL-7701-4121,Power distribution unit Premium,Electronics,22.1,22.1,22.1,RH,RH,ambient,False,SUP-105,JIS-07-02,True,198,63
PO-2148-4122,Gear selector Gen 2,Powertrain,9.71,9.71,9.71,LH,LH,ambient,False,SUP-064,A-12-15,True,215,87
IN-5654-4123,Wiring harness assembly Premium,Interior,19.7,19.7,19.7,LH,LH,ambient,False,SUP-183,B-07-07,True,183,29
IN-9789-4124,Wiring harness assembly LH,Interior,1.01,1.01,1.01,RH,RH,ambient,False,SUP-137,A-12-08,True,148,87
PO-8923-4125,Torque converter LH,Powertrain,1.37,1.37,1.37,LH,LH,ambient,False,SUP-087,HZ-02-12,True,97,84
CH-5751-4126,Brake line manifold Gen 2,Chassis,15.97,15.97,15.97,LH,LH,ambient,False,SUP-159,HZ-02-12,True,197,51
IN-6413-4127,Wiring harness assembly Premium,Interior,10.37,10.37,10.37,RH,RH,ambient,False,SUP-015,HZ-02-11,True,80,89
PO-9215-4128,Gear selector Gen 2,Powertrain,10.05,10.05,10.05,RH,RH,ambient,False,SUP-159,HZ-02-12,True,206,33
IN-8836-4129,Door trim panel RH,Interior,1.15,1.15,1.15,RH,RH,ambient,False,SUP-102,B-07-07,True,186,30
PO-6437-4130,Torque converter RH,Powertrain,20.57,20.57,20.57,LH,LH,ambient,False,SUP-043,Q-04-08,True,171,34
PO-7258-4131,Fuel rail LH,Powertrain,22.36,22.36,22.36,LH,LH,ambient,False,SUP-070,B-07-18,True,120,80
IN-2641-4132,Door trim panel LH,Interior,21.18,21.18,21.18,RH,RH,ambient,False,SUP-073,B-07-13,True,84,65
IN-9114-4133,Door trim panel LH,Interior,1.34,1.34,1.34,RH,RH,ambient,False,SUP-028,JIS-07-12,True,121,51
CH-5759-4134,Wheel carrier LH,Chassis,3.89,3.89,3.89,RH,RH,ambient,False,SUP-050,JIS-07-09,True,165,54
EL-6463-4135,Power distribution unit LH,Electronics,22.85,22.85,22.85,LH,LH,ambient,False,SUP-066,A-12-14,True,92,57
EL-6103-4136,Camera harness Premium,Electronics,22.73,22.73,22.73,LH,LH,ambient,False,SUP-061,A-12-14,True,170,27
CH-8336-4137,Control arm Premium,Chassis,3.79,3.79,3.79,RH,RH,ambient,False,SUP-007,B-07-17,True,166,51
IN-1154-4138,Door trim panel Premium,Interior,23.19,23.19,23.19,LH,LH,ambient,False,SUP-142,JIS-07-14,True,201,39
FL-8172-4139,Coolant additive RH,Fluids,16.76,16.76,16.76,RH,RH,ambient,False,SUP-104,A-12-01,True,212,63
EL-5412-4140,Power distribution unit Gen 2,Electronics,22.39,22.39,22.39,RH,RH,ambient,False,SUP-050,HZ-02-06,True,145,42
CH-2205-4141,Wheel carrier Gen 2,Chassis,15.8,15.8,15.8,LH,LH,ambient,False,SUP-142,Q-04-16,True,203,56
PO-9501-4142,Fuel rail LH,Powertrain,21.58,21.58,21.58,RH,RH,ambient,False,SUP-121,A-12-14,True,176,79
PO-8505-4143,Clutch actuator Gen 2,Powertrain,5.16,5.16,5.16,RH,RH,ambient,False,SUP-050,HZ-02-04,True,76,62
EL-1871-4144,ECU control module Premium,Electronics,3.99,3.99,3.99,RH,RH,ambient,False,SUP-116,A-12-17,True,121,43
EL-4277-4145,Camera harness Premium,Electronics,4.38,4.38,4.38,LH,LH,ambient,False,SUP-099,A-12-01,True,163,65
IN-5854-4146,Console module LH,Interior,23.0,23.0,23.0,LH,LH,ambient,False,SUP-102,B-07-04,True,90,41
PO-5102-4147,Clutch actuator LH,Powertrain,12.18,12.18,12.18,LH,LH,ambient,False,SUP-113,HZ-02-07,True,151,77
CH-1440-4148,Control arm Premium,Chassis,20.19,20.19,20.19,RH,RH,ambient,False,SUP-182,B-07-01,True,203,33
CH-6301-4149,Steering knuckle LH,Chassis,10.72,10.72,10.72,RH,RH,ambient,False,SUP-185,Q-04-02,True,146,60
CH-2886-4150,Control arm Premium,Chassis,15.17,15.17,15.17,RH,RH,ambient,False,SUP-188,Q-04-01,True,206,41
EL-9859-4151,ECU control module LH,Electronics,15.93,15.93,15.93,LH,LH,ambient,False,SUP-011,Q-04-10,True,89,61
CH-4597-4152,Wheel carrier RH,Chassis,22.2,22.2,22.2,LH,LH,ambient,False,SUP-135,B-07-05,True,216,74
FL-5539-4153,Washer concentrate LH,Fluids,21.97,21.97,21.97,RH,RH,ambient,False,SUP-153,HZ-02-02,True,211,35
PO-2477-4154,Gear selector LH,Powertrain,8.41,8.41,8.41,LH,LH,ambient,False,SUP-191,HZ-02-14,True,194,64
CH-3426-4155,Steering knuckle Gen 2,Chassis,11.59,11.59,11.59,LH,LH,ambient,False,SUP-070,B-07-01,True,159,81
IN-4146-4156,Door trim panel Premium,Interior,15.17,15.17,15.17,RH,RH,ambient,False,SUP-170,A-12-01,True,74,67
CH-8819-4157,Control arm Premium,Chassis,1.61,1.61,1.61,RH,RH,ambient,False,SUP-100,B-07-02,True,199,45
PO-3346-4158,Torque converter Premium,Powertrain,8.42,8.42,8.42,RH,RH,ambient,False,SUP-039,A-12-13,True,97,49
FL-5066-4159,Sealant cartridge RH,Fluids,16.67,16.67,16.67,RH,RH,ambient,False,SUP-178,B-07-18,True,205,31
FL-9719-4160,Brake fluid reservoir Premium,Fluids,4.64,4.64,4.64,LH,LH,hazmat,True,SUP-178,Q-04-11,True,123,26
CH-5498-4161,Brake line manifold Premium,Chassis,5.23,5.23,5.23,RH,RH,ambient,False,SUP-087,Q-04-07,True,205,58
PO-8917-4162,Clutch actuator Gen 2,Powertrain,16.26,16.26,16.26,RH,RH,ambient,False,SUP-188,B-07-06,True,216,42
CH-7293-4163,Brake line manifold Gen 2,Chassis,18.43,18.43,18.43,LH,LH,ambient,False,SUP-103,HZ-02-17,True,172,26
FL-9186-4164,Coolant additive RH,Fluids,17.0,17.0,17.0,RH,RH,ambient,False,SUP-087,B-07-05,True,178,28
PO-8747-4165,Gear selector Premium,Powertrain,8.62,8.62,8.62,LH,LH,ambient,False,SUP-116,A-12-18,True,153,38
FL-2744-4166,Brake fluid reservoir RH,Fluids,10.31,10.31,10.31,RH,RH,hazmat,True,SUP-141,B-07-01,True,132,30
EL-9354-4167,Camera harness RH,Electronics,23.33,23.33,23.33,LH,LH,ambient,False,SUP-128,JIS-07-12,True,100,55
CH-4751-4168,Steering knuckle Premium,Chassis,22.67,22.67,22.67,RH,RH,ambient,False,SUP-090,Q-04-03,True,89,60
FL-4916-4169,Brake fluid reservoir LH,Fluids,11.34,11.34,11.34,RH,RH,ambient,False,SUP-180,JIS-07-17,True,193,60
EL-2963-4170,Radar sensor LH,Electronics,0.41,0.41,0.41,LH,LH,ambient,False,SUP-080,Q-04-17,True,86,43
FL-6546-4171,Brake fluid reservoir LH,Fluids,23.67,23.67,23.67,RH,RH,ambient,False,SUP-097,JIS-07-09,True,95,49
FL-3912-4172,Sealant cartridge RH,Fluids,7.43,7.43,7.43,RH,RH,hazmat,True,SUP-075,HZ-02-03,True,162,42
PO-3679-4173,Gear selector RH,Powertrain,4.27,4.27,4.27,RH,RH,ambient,False,SUP-021,A-12-09,True,205,56
FL-8067-4174,Brake fluid reservoir Premium,Fluids,3.25,3.25,3.25,LH,LH,ambient,False,SUP-095,B-07-05,True,169,46
PO-4866-4175,Torque converter Premium,Powertrain,18.75,18.75,18.75,LH,LH,ambient,False,SUP-108,Q-04-16,True,185,79
EL-4588-4176,Power distribution unit Gen 2,Electronics,14.36,14.36,14.36,LH,LH,ambient,False,SUP-095,B-07-05,True,192,27
IN-4731-4177,Console module Premium,Interior,13.54,13.54,13.54,RH,RH,ambient,False,SUP-010,HZ-02-01,True,115,84
IN-6441-4178,Wiring harness assembly Gen 2,Interior,5.36,5.36,5.36,RH,RH,ambient,False,SUP-031,B-07-08,True,214,39
PO-9463-4179,Clutch actuator RH,Powertrain,14.99,14.99,14.99,RH,RH,ambient,False,SUP-169,HZ-02-14,True,94,43
IN-1189-4180,Wiring harness assembly Gen 2,Interior,9.25,9.25,9.25,LH,LH,ambient,False,SUP-039,A-12-06,True,136,32
IN-5461-4181,Seat rail LH,Interior,4.68,4.68,4.68,LH,LH,ambient,False,SUP-200,A-12-10,True,212,29
PO-2363-4182,Gear selector RH,Powertrain,16.26,16.26,16.26,LH,LH,ambient,False,SUP-017,A-12-12,True,120,47
EL-2002-4183,Camera harness RH,Electronics,13.18,13.18,13.18,RH,RH,ambient,False,SUP-026,JIS-07-03,True,200,81
PO-8688-4184,Torque converter LH,Powertrain,4.25,4.25,4.25,LH,LH,ambient,False,SUP-119,JIS-07-09,True,117,43
PO-6638-4185,Clutch actuator RH,Powertrain,23.1,23.1,23.1,RH,RH,ambient,False,SUP-056,HZ-02-09,True,109,52
FL-4644-4186,Brake fluid reservoir RH,Fluids,23.4,23.4,23.4,RH,RH,hazmat,True,SUP-035,JIS-07-14,True,188,25
PO-7097-4187,Torque converter Gen 2,Powertrain,11.87,11.87,11.87,LH,LH,ambient,False,SUP-057,A-12-17,True,158,88
CH-1536-4188,Wheel carrier Gen 2,Chassis,3.42,3.42,3.42,RH,RH,ambient,False,SUP-116,Q-04-14,True,125,26
PO-7947-4189,Clutch actuator Gen 2,Powertrain,22.69,22.69,22.69,LH,LH,ambient,False,SUP-187,JIS-07-06,True,189,43
EL-2099-4190,Radar sensor Gen 2,Electronics,13.13,13.13,13.13,RH,RH,ambient,False,SUP-038,Q-04-13,True,138,29
IN-7739-4191,Door trim panel LH,Interior,2.73,2.73,2.73,RH,RH,ambient,False,SUP-161,Q-04-16,True,180,30
PO-9493-4192,Clutch actuator LH,Powertrain,4.63,4.63,4.63,LH,LH,ambient,False,SUP-111,B-07-08,True,216,77
EL-8976-4193,Power distribution unit LH,Electronics,10.84,10.84,10.84,LH,LH,ambient,False,SUP-008,A-12-01,True,133,37
PO-7065-4194,Clutch actuator LH,Powertrain,16.85,16.85,16.85,LH,LH,ambient,False,SUP-075,Q-04-06,True,119,58
PO-6557-4195,Clutch actuator RH,Powertrain,23.03,23.03,23.03,RH,RH,ambient,False,SUP-036,JIS-07-16,True,205,31
PO-3146-4196,Clutch actuator Gen 2,Powertrain,11.64,11.64,11.64,LH,LH,ambient,False,SUP-056,A-12-18,True,148,54
EL-9757-4197,ECU control module RH,Electronics,14.16,14.16,14.16,LH,LH,ambient,False,SUP-016,A-12-11,True,177,80
CH-8001-4198,Brake line manifold RH,Chassis,7.16,7.16,7.16,RH,RH,ambient,False,SUP-104,HZ-02-05,True,68,61
EL-4270-4199,Power distribution unit RH,Electronics,12.2,12.2,12.2,LH,LH,ambient,False,SUP-032,JIS-07-01,True,73,56
EL-9189-4200,Power distribution unit Premium,Electronics,10.63,10.63,10.63,RH,RH,ambient,False,SUP-055,Q-04-06,True,91,28
FL-3363-4201,Coolant additive LH,Fluids,24.21,24.21,24.21,LH,LH,ambient,False,SUP-024,A-12-03,True,90,46
CH-4299-4202,Brake line manifold LH,Chassis,8.56,8.56,8.56,LH,LH,ambient,False,SUP-167,A-12-09,True,219,58
CH-5234-4203,Brake line manifold Premium,Chassis,4.79,4.79,4.79,LH,LH,ambient,False,SUP-111,B-07-08,True,102,64
EL-9754-4204,Power distribution unit RH,Electronics,1.78,1.78,1.78,RH,RH,ambient,False,SUP-092,B-07-05,True,219,44
PO-7507-4205,Clutch actuator RH,Powertrain,20.16,20.16,20.16,RH,RH,ambient,False,SUP-063,Q-04-05,True,171,77
EL-6155-4206,Camera harness RH,Electronics,14.38,14.38,14.38,RH,RH,ambient,False,SUP-110,Q-04-01,True,130,82
CH-1660-4207,Steering knuckle LH,Chassis,7.55,7.55,7.55,LH,LH,ambient,False,SUP-002,A-12-07,True,165,55
CH-6898-4208,Wheel carrier Gen 2,Chassis,21.36,21.36,21.36,LH,LH,ambient,False,SUP-030,JIS-07-10,True,104,46
PO-2253-4209,Gear selector LH,Powertrain,15.09,15.09,15.09,LH,LH,ambient,False,SUP-188,B-07-18,True,98,27
EL-5269-4210,Camera harness LH,Electronics,17.53,17.53,17.53,LH,LH,ambient,False,SUP-014,JIS-07-11,True,131,82
PO-6097-4211,Torque converter RH,Powertrain,9.94,9.94,9.94,RH,RH,ambient,False,SUP-132,Q-04-15,True,178,57
PO-7078-4212,Torque converter Premium,Powertrain,18.88,18.88,18.88,LH,LH,ambient,False,SUP-183,B-07-13,True,122,33
IN-1340-4213,Console module Gen 2,Interior,8.58,8.58,8.58,RH,RH,ambient,False,SUP-026,Q-04-16,True,203,87
PO-3358-4214,Torque converter Gen 2,Powertrain,10.05,10.05,10.05,LH,LH,ambient,False,SUP-128,A-12-02,True,164,88
FL-6053-4215,Sealant cartridge Premium,Fluids,1.77,1.77,1.77,LH,LH,ambient,False,SUP-041,Q-04-05,True,120,28
FL-8633-4216,Washer concentrate RH,Fluids,3.34,3.34,3.34,RH,RH,hazmat,True,SUP-200,JIS-07-07,True,106,85
CH-7928-4217,Steering knuckle RH,Chassis,3.55,3.55,3.55,RH,RH,ambient,False,SUP-008,JIS-07-05,True,123,46
EL-4293-4218,Camera harness RH,Electronics,7.11,7.11,7.11,RH,RH,ambient,False,SUP-064,JIS-07-17,True,202,41
PO-8954-4219,Gear selector Gen 2,Powertrain,7.77,7.77,7.77,LH,LH,ambient,False,SUP-162,JIS-07-18,True,178,66
IN-5397-4220,Door trim panel LH,Interior,18.72,18.72,18.72,RH,RH,ambient,False,SUP-013,A-12-13,True,216,81
IN-6674-4221,Seat rail Gen 2,Interior,18.74,18.74,18.74,LH,LH,ambient,False,SUP-081,HZ-02-10,True,194,73
CH-4365-4222,Steering knuckle LH,Chassis,20.75,20.75,20.75,RH,RH,ambient,False,SUP-192,Q-04-07,True,150,90
EL-2574-4223,Radar sensor RH,Electronics,14.16,14.16,14.16,LH,LH,ambient,False,SUP-099,B-07-16,True,199,71
CH-8751-4224,Brake line manifold Premium,Chassis,5.48,5.48,5.48,RH,RH,ambient,False,SUP-003,Q-04-02,True,187,50
FL-5966-4225,Coolant additive Gen 2,Fluids,2.66,2.66,2.66,LH,LH,hazmat,True,SUP-015,B-07-11,True,74,45
IN-3123-4226,Console module RH,Interior,8.09,8.09,8.09,RH,RH,ambient,False,SUP-017,Q-04-05,True,175,43
FL-2372-4227,Washer concentrate Gen 2,Fluids,7.54,7.54,7.54,LH,LH,ambient,False,SUP-080,Q-04-11,True,69,74
EL-3458-4228,Radar sensor RH,Electronics,18.77,18.77,18.77,LH,LH,ambient,False,SUP-005,JIS-07-04,True,71,75
FL-7184-4229,Washer concentrate Premium,Fluids,9.67,9.67,9.67,LH,LH,hazmat,True,SUP-141,Q-04-17,True,185,58
CH-5234-4230,Steering knuckle Premium,Chassis,13.74,13.74,13.74,RH,RH,ambient,False,SUP-150,B-07-10,True,180,31
PO-2505-4231,Fuel rail RH,Powertrain,18.1,18.1,18.1,LH,LH,ambient,False,SUP-200,B-07-15,True,91,87
PO-8094-4232,Fuel rail Premium,Powertrain,22.97,22.97,22.97,RH,RH,ambient,False,SUP-183,HZ-02-11,True,111,47
CH-4781-4233,Brake line manifold Gen 2,Chassis,4.26,4.26,4.26,RH,RH,ambient,False,SUP-009,HZ-02-11,True,72,69
PO-1358-4234,Fuel rail RH,Powertrain,5.87,5.87,5.87,RH,RH,ambient,False,SUP-068,Q-04-04,True,171,44
PO-9529-4235,Gear selector Premium,Powertrain,8.19,8.19,8.19,LH,LH,ambient,False,SUP-065,Q-04-15,True,218,41
PO-7160-4236,Fuel rail LH,Powertrain,0.55,0.55,0.55,LH,LH,ambient,False,SUP-015,A-12-12,True,220,64
FL-2070-4237,Washer concentrate Premium,Fluids,21.21,21.21,21.21,RH,RH,ambient,False,SUP-096,JIS-07-09,True,71,25
PO-4008-4238,Clutch actuator Premium,Powertrain,17.0,17.0,17.0,LH,LH,ambient,False,SUP-072,Q-04-16,True,168,55
IN-6514-4239,Door trim panel LH,Interior,2.22,2.22,2.22,LH,LH,ambient,False,SUP-006,JIS-07-01,True,184,49
FL-4939-4240,Washer concentrate Gen 2,Fluids,14.83,14.83,14.83,LH,LH,hazmat,True,SUP-193,HZ-02-03,True,170,83
CH-4575-4241,Control arm RH,Chassis,19.2,19.2,19.2,RH,RH,ambient,False,SUP-033,JIS-07-06,True,118,35
PO-2854-4242,Fuel rail Premium,Powertrain,23.53,23.53,23.53,RH,RH,ambient,False,SUP-148,HZ-02-03,True,109,87
PO-6579-4243,Torque converter Gen 2,Powertrain,4.7,4.7,4.7,RH,RH,ambient,False,SUP-040,A-12-08,True,206,72
PO-1615-4244,Torque converter Gen 2,Powertrain,19.81,19.81,19.81,LH,LH,ambient,False,SUP-150,A-12-15,True,116,45
PO-3982-4245,Gear selector Gen 2,Powertrain,9.86,9.86,9.86,RH,RH,ambient,False,SUP-032,Q-04-12,True,152,70
EL-5020-4246,Camera harness Premium,Electronics,22.33,22.33,22.33,RH,RH,ambient,False,SUP-043,HZ-02-15,True,152,84
IN-7835-4247,Door trim panel Premium,Interior,23.11,23.11,23.11,LH,LH,ambient,False,SUP-137,A-12-11,True,131,42
EL-1937-4248,Power distribution unit RH,Electronics,18.38,18.38,18.38,RH,RH,ambient,False,SUP-197,Q-04-02,True,211,67
CH-1194-4249,Steering knuckle RH,Chassis,16.18,16.18,16.18,LH,LH,ambient,False,SUP-037,B-07-17,True,72,33
EL-7763-4250,Radar sensor Premium,Electronics,24.36,24.36,24.36,RH,RH,ambient,False,SUP-119,HZ-02-06,True,79,84
CH-4723-4251,Control arm LH,Chassis,0.86,0.86,0.86,LH,LH,ambient,False,SUP-108,Q-04-16,True,92,48
FL-2377-4252,Brake fluid reservoir Gen 2,Fluids,16.94,16.94,16.94,LH,LH,ambient,False,SUP-085,Q-04-10,True,187,89
EL-8960-4253,Radar sensor LH,Electronics,8.36,8.36,8.36,LH,LH,ambient,False,SUP-149,B-07-16,True,196,75
IN-9625-4254,Seat rail LH,Interior,2.97,2.97,2.97,LH,LH,ambient,False,SUP-041,A-12-12,True,206,27
FL-4611-4255,Coolant additive RH,Fluids,11.5,11.5,11.5,RH,RH,ambient,False,SUP-039,Q-04-02,True,206,72
EL-7026-4256,ECU control module Premium,Electronics,13.16,13.16,13.16,LH,LH,ambient,False,SUP-019,B-07-11,True,197,30
EL-5536-4257,ECU control module Premium,Electronics,9.43,9.43,9.43,RH,RH,ambient,False,SUP-102,JIS-07-10,True,125,54
CH-8134-4258,Wheel carrier Premium,Chassis,9.41,9.41,9.41,RH,RH,ambient,False,SUP-009,A-12-09,True,171,60
FL-3641-4259,Brake fluid reservoir Premium,Fluids,9.59,9.59,9.59,LH,LH,hazmat,True,SUP-028,A-12-12,True,205,30
CH-9930-4260,Brake line manifold RH,Chassis,6.94,6.94,6.94,LH,LH,ambient,False,SUP-145,Q-04-08,True,197,67
FL-1471-4261,Coolant additive RH,Fluids,6.49,6.49,6.49,LH,LH,ambient,False,SUP-075,JIS-07-02,True,205,72
CH-6622-4262,Brake line manifold RH,Chassis,4.15,4.15,4.15,LH,LH,ambient,False,SUP-085,HZ-02-09,True,220,34
FL-8600-4263,Sealant cartridge Gen 2,Fluids,12.77,12.77,12.77,LH,LH,ambient,False,SUP-053,B-07-06,True,119,89
PO-1894-4264,Clutch actuator LH,Powertrain,20.82,20.82,20.82,LH,LH,ambient,False,SUP-014,B-07-05,True,134,39
FL-8264-4265,Coolant additive Gen 2,Fluids,23.72,23.72,23.72,RH,RH,ambient,False,SUP-081,Q-04-04,True,156,82
FL-8559-4266,Brake fluid reservoir Gen 2,Fluids,1.39,1.39,1.39,LH,LH,ambient,False,SUP-110,A-12-11,True,128,27
PO-8820-4267,Gear selector Premium,Powertrain,3.43,3.43,3.43,RH,RH,ambient,False,SUP-193,HZ-02-17,True,78,56
CH-8844-4268,Wheel carrier Premium,Chassis,15.29,15.29,15.29,LH,LH,ambient,False,SUP-084,HZ-02-12,True,174,83
FL-6272-4269,Sealant cartridge Premium,Fluids,1.39,1.39,1.39,LH,LH,ambient,False,SUP-186,HZ-02-01,True,157,32
PO-6790-4270,Torque converter Gen 2,Powertrain,10.32,10.32,10.32,LH,LH,ambient,False,SUP-142,HZ-02-03,True,128,34
IN-6528-4271,Wiring harness assembly Gen 2,Interior,20.81,20.81,20.81,RH,RH,ambient,False,SUP-021,A-12-01,True,83,81
PO-7145-4272,Torque converter RH,Powertrain,6.93,6.93,6.93,RH,RH,ambient,False,SUP-172,A-12-08,True,154,62
PO-6220-4273,Clutch actuator LH,Powertrain,10.22,10.22,10.22,LH,LH,ambient,False,SUP-093,A-12-08,True,152,76
EL-8855-4274,ECU control module Gen 2,Electronics,10.19,10.19,10.19,RH,RH,ambient,False,SUP-169,B-07-15,True,74,83
IN-5083-4275,Console module LH,Interior,4.17,4.17,4.17,LH,LH,ambient,False,SUP-067,Q-04-06,True,93,25
FL-7909-4276,Brake fluid reservoir LH,Fluids,15.68,15.68,15.68,RH,RH,ambient,False,SUP-076,A-12-16,True,163,74
IN-1092-4277,Door trim panel Gen 2,Interior,22.84,22.84,22.84,RH,RH,ambient,False,SUP-086,JIS-07-10,True,169,62
PO-5609-4278,Fuel rail Gen 2,Powertrain,19.6,19.6,19.6,RH,RH,ambient,False,SUP-133,HZ-02-16,True,93,30
IN-4992-4279,Seat rail Gen 2,Interior,19.95,19.95,19.95,LH,LH,ambient,False,SUP-055,HZ-02-06,True,193,70
EL-4936-4280,Camera harness RH,Electronics,7.45,7.45,7.45,LH,LH,ambient,False,SUP-182,Q-04-07,True,125,74
EL-4491-4281,Radar sensor Premium,Electronics,9.39,9.39,9.39,RH,RH,ambient,False,SUP-164,JIS-07-07,True,80,89
FL-1648-4282,Washer concentrate Premium,Fluids,19.31,19.31,19.31,RH,RH,ambient,False,SUP-131,Q-04-01,True,63,78
FL-2229-4283,Coolant additive RH,Fluids,21.4,21.4,21.4,RH,RH,ambient,False,SUP-179,B-07-03,True,78,55
IN-7155-4284,Seat rail Premium,Interior,24.21,24.21,24.21,RH,RH,ambient,False,SUP-062,Q-04-17,True,161,61
IN-2224-4285,Door trim panel Gen 2,Interior,23.52,23.52,23.52,RH,RH,ambient,False,SUP-052,HZ-02-05,True,178,53
CH-8673-4286,Wheel carrier Gen 2,Chassis,17.58,17.58,17.58,LH,LH,ambient,False,SUP-143,B-07-05,True,87,30
CH-1080-4287,Wheel carrier Premium,Chassis,19.64,19.64,19.64,RH,RH,ambient,False,SUP-180,HZ-02-13,True,116,46
PO-5610-4288,Gear selector RH,Powertrain,24.32,24.32,24.32,LH,LH,ambient,False,SUP-030,A-12-13,True,161,38
CH-8550-4289,Brake line manifold Gen 2,Chassis,18.48,18.48,18.48,LH,LH,ambient,False,SUP-143,B-07-15,True,210,36
FL-2683-4290,Sealant cartridge RH,Fluids,5.75,5.75,5.75,RH,RH,hazmat,True,SUP-107,HZ-02-06,True,180,47
PO-7123-4291,Torque converter LH,Powertrain,6.82,6.82,6.82,LH,LH,ambient,False,SUP-173,Q-04-09,True,164,38
FL-7479-4292,Washer concentrate Gen 2,Fluids,15.17,15.17,15.17,LH,LH,ambient,False,SUP-050,Q-04-15,True,192,82
FL-2372-4293,Sealant cartridge RH,Fluids,3.42,3.42,3.42,RH,RH,ambient,False,SUP-079,HZ-02-02,True,104,66
PO-9289-4294,Fuel rail RH,Powertrain,15.61,15.61,15.61,RH,RH,ambient,False,SUP-131,B-07-13,True,64,34
CH-8037-4295,Wheel carrier Gen 2,Chassis,14.29,14.29,14.29,LH,LH,ambient,False,SUP-001,HZ-02-06,True,166,57
IN-8255-4296,Console module RH,Interior,5.66,5.66,5.66,LH,LH,ambient,False,SUP-138,JIS-07-17,True,81,72
PO-8026-4297,Fuel rail RH,Powertrain,21.18,21.18,21.18,LH,LH,ambient,False,SUP-013,HZ-02-01,True,168,63
EL-2179-4298,Camera harness Premium,Electronics,3.35,3.35,3.35,LH,LH,ambient,False,SUP-175,HZ-02-10,True,198,25
FL-6704-4299,Sealant cartridge RH,Fluids,14.35,14.35,14.35,LH,LH,ambient,False,SUP-181,B-07-10,True,65,37
IN-4940-4300,Door trim panel Premium,Interior,15.6,15.6,15.6,RH,RH,ambient,False,SUP-146,Q-04-07,True,126,62
PO-6291-4301,Clutch actuator LH,Powertrain,16.06,16.06,16.06,RH,RH,ambient,False,SUP-031,HZ-02-15,True,79,62
CH-3866-4302,Brake line manifold LH,Chassis,3.79,3.79,3.79,RH,RH,ambient,False,SUP-019,B-07-17,True,176,65
IN-8125-4303,Door trim panel LH,Interior,9.97,9.97,9.97,RH,RH,ambient,False,SUP-154,A-12-05,True,100,84
PO-2337-4304,Clutch actuator Gen 2,Powertrain,4.41,4.41,4.41,RH,RH,ambient,False,SUP-090,HZ-02-07,True,179,71
EL-4299-4305,ECU control module LH,Electronics,14.86,14.86,14.86,LH,LH,ambient,False,SUP-005,B-07-08,True,135,56
PO-1853-4306,Clutch actuator Gen 2,Powertrain,9.64,9.64,9.64,LH,LH,ambient,False,SUP-137,JIS-07-08,True,153,33
CH-3712-4307,Brake line manifold LH,Chassis,17.0,17.0,17.0,RH,RH,ambient,False,SUP-180,B-07-09,True,81,53
EL-1384-4308,ECU control module LH,Electronics,4.89,4.89,4.89,LH,LH,ambient,False,SUP-186,JIS-07-08,True,107,85
PO-2631-4309,Torque converter Premium,Powertrain,11.19,11.19,11.19,LH,LH,ambient,False,SUP-177,B-07-03,True,117,38
IN-8778-4310,Console module LH,Interior,23.37,23.37,23.37,RH,RH,ambient,False,SUP-168,JIS-07-14,True,187,57
PO-8300-4311,Clutch actuator LH,Powertrain,3.96,3.96,3.96,RH,RH,ambient,False,SUP-123,B-07-09,True,111,86
EL-8637-4312,Camera harness RH,Electronics,9.69,9.69,9.69,RH,RH,ambient,False,SUP-119,HZ-02-11,True,139,34
