id,supplier,location,overdue_hours
KLT-017048,SUP-169,Carrier,0
KLT-017049,SUP-122,Carrier,0
KLT-017050,SUP-024,Supplier,0
KLT-017051,SUP-172,Supplier,0
KLT-017052,SUP-027,Supplier,0
KLT-017053,SUP-042,Carrier,0
KLT-017054,SUP-165,WH-02,0
KLT-017055,SUP-019,WH-01,0
KLT-017056,SUP-158,WH-02,0
KLT-017057,SUP-120,Carrier,0
KLT-017058,SUP-148,WH-01,0
KLT-017059,SUP-048,WH-02,0
KLT-017060,SUP-127,Carrier,0
KLT-017061,SUP-031,Carrier,0
KLT-017062,SUP-189,Carrier,0
KLT-017063,SUP-104,WH-01,0
KLT-017064,SUP-025,WH-02,0
KLT-017065,SUP-095,Carrier,0
KLT-017066,SUP-049,Carrier,0
KLT-017067,SUP-183,WH-01,0
KLT-017068,SUP-137,WH-01,0
KLT-017069,SUP-043,WH-02,0
KLT-017070,SUP-082,WH-01,0
KLT-017071,SUP-079,Carrier,0
KLT-017072,SUP-165,Carrier,0
KLT-017073,SUP-118,Carrier,0
KLT-017074,SUP-074,WH-01,0
KLT-017075,SUP-031,WH-02,0
KLT-017076,SUP-064,Supplier,0
KLT-017077,SUP-136,Supplier,0
KLT-017078,SUP-167,WH-01,0
KLT-017079,SUP-038,Carrier,0
KLT-017080,SUP-176,WH-01,0
KLT-017081,SUP-085,WH-02,0
KLT-017082,SUP-032,WH-01,0
KLT-017083,SUP-118,Carrier,0
KLT-017084,SUP-020,WH-02,0
KLT-017085,SUP-076,Carrier,0
KLT-017086,SUP-024,Supplier,0
KLT-017087,SUP-080,WH-02,0
KLT-017088,SUP-196,Supplier,0
KLT-017089,SUP-108,Carrier,0
KLT-017090,SUP-103,WH-02,0
KLT-017091,SUP-167,WH-01,0
KLT-017092,SUP-157,Carrier,0
KLT-017093,SUP-148,Supplier,0
KLT-017094,SUP-191,Carrier,0
KLT-017095,SUP-055,Supplier,0
KLT-017096,SUP-060,WH-01,0
KLT-017097,SUP-170,WH-01,0
KLT-017098,SUP-181,Supplier,0
KLT-017099,SUP-019,WH-01,0
KLT-017100,SUP-072,WH-01,0
KLT-017101,SUP-169,WH-01,0
KLT-017102,SUP-122,Carrier,0
KLT-017103,SUP-072,Supplier,0
KLT-017104,SUP-191,WH-01,0
KLT-017105,SUP-198,WH-01,0
KLT-017106,SUP-165,WH-02,0
KLT-017107,SUP-087,Supplier,0
KLT-017108,SUP-007,WH-01,0
KLT-017109,SUP-022,Supplier,0
KLT-017110,SUP-092,WH-01,0
KLT-017111,SUP-062,WH-01,0
KLT-017112,SUP-147,WH-01,0
KLT-017113,SUP-039,WH-02,0
KLT-017114,SUP-140,Supplier,0
KLT-017115,SUP-134,Carrier,0
KLT-017116,SUP-004,Supplier,0
KLT-017117,SUP-174,Supplier,0
KLT-017118,SUP-138,Carrier,0
KLT-017119,SUP-003,WH-02,0
KLT-017120,SUP-186,Supplier,0
KLT-017121,SUP-035,Carrier,0
KLT-017122,SUP-108,Supplier,0
KLT-017123,SUP-037,Supplier,0
KLT-017124,SUP-144,Carrier,0
KLT-017125,SUP-146,WH-02,0
KLT-017126,SUP-039,WH-02,0
KLT-017127,SUP-079,Supplier,0
KLT-017128,SUP-016,WH-02,0
KLT-017129,SUP-018,WH-01,0
KLT-017130,SUP-130,WH-02,0
KLT-017131,SUP-032,WH-02,0
KLT-017132,SUP-064,Supplier,0
KLT-017133,SUP-041,WH-02,0
KLT-017134,SUP-123,WH-01,0
KLT-017135,SUP-083,WH-02,0
KLT-017136,SUP-099,WH-01,0
KLT-017137,SUP-022,WH-02,0
KLT-017138,SUP-002,Supplier,0
KLT-017139,SUP-002,Carrier,0
KLT-017140,SUP-119,WH-01,0
KLT-017141,SUP-106,Supplier,0
KLT-017142,SUP-048,WH-02,0
KLT-017143,SUP-159,WH-01,0
KLT-017144,SUP-199,WH-02,0
KLT-017145,SUP-071,Carrier,0
KLT-017146,SUP-116,WH-02,0
KLT-017147,SUP-100,WH-01,0
KLT-017148,SUP-075,WH-01,0
KLT-017149,SUP-058,WH-02,0
KLT-017150,SUP-200,WH-02,0
KLT-017151,SUP-173,Supplier,0
KLT-017152,SUP-108,WH-01,0
KLT-017153,SUP-068,WH-02,0
KLT-017154,SUP-139,Carrier,0
KLT-017155,SUP-186,Carrier,0
KLT-017156,SUP-038,Supplier,0
KLT-017157,SUP-030,Supplier,0
KLT-017158,SUP-049,Carrier,0
KLT-017159,SUP-024,Carrier,0
KLT-017160,SUP-120,Carrier,0
KLT-017161,SUP-092,WH-02,0
KLT-017162,SUP-027,WH-02,0
KLT-017163,SUP-010,WH-02,0
KLT-017164,SUP-091,Supplier,0
KLT-017165,SUP-082,WH-01,0
KLT-017166,SUP-118,Carrier,0
KLT-017167,SUP-106,WH-02,0
KLT-017168,SUP-108,WH-02,0
KLT-017169,SUP-141,WH-01,0
KLT-017170,SUP-026,Carrier,0
KLT-017171,SUP-083,Carrier,0
KLT-017172,SUP-038,Supplier,0
KLT-017173,SUP-013,WH-01,0
KLT-017174,SUP-041,Carrier,0
KLT-017175,SUP-092,Carrier,0
KLT-017176,SUP-022,WH-01,0
KLT-017177,SUP-043,Carrier,0
KLT-017178,SUP-134,WH-01,0
KLT-017179,SUP-133,WH-02,0
KLT-017180,SUP-058,WH-02,0
KLT-017181,SUP-080,Supplier,0
KLT-017182,SUP-136,WH-01,0
KLT-017183,SUP-104,WH-01,0
KLT-017184,SUP-043,Carrier,0
KLT-017185,SUP-052,Carrier,0
KLT-017186,SUP-099,WH-01,0
KLT-017187,SUP-166,Supplier,0
KLT-017188,SUP-034,Carrier,0
KLT-017189,SUP-044,WH-01,0
KLT-017190,SUP-142,Supplier,0
KLT-017191,SUP-132,WH-02,0
KLT-017192,SUP-164,WH-01,0
KLT-017193,SUP-036,WH-01,0
KLT-017194,SUP-154,Supplier,0
KLT-017195,SUP-183,WH-02,0
KLT-017196,SUP-033,Carrier,62
KLT-017197,SUP-029,Supplier,0
KLT-017198,SUP-197,Supplier,0
KLT-017199,SUP-009,Carrier,0
KLT-017200,SUP-094,WH-01,0
KLT-017201,SUP-199,WH-01,0
KLT-017202,SUP-095,Carrier,0
KLT-017203,SUP-017,WH-01,0
KLT-017204,SUP-097,Supplier,0
KLT-017205,SUP-132,WH-01,0
KLT-017206,SUP-114,Supplier,0
KLT-017207,SUP-043,Supplier,0
KLT-017208,SUP-038,WH-01,0
KLT-017209,SUP-126,Supplier,0
KLT-017210,SUP-062,WH-01,0
KLT-017211,SUP-011,Supplier,0
KLT-017212,SUP-063,Supplier,0
KLT-017213,SUP-168,Supplier,0
KLT-017214,SUP-112,WH-02,0
KLT-017215,SUP-064,Carrier,0
KLT-017216,SUP-016,Carrier,0
KLT-017217,SUP-089,WH-01,0
KLT-017218,SUP-047,Supplier,0
KLT-017219,SUP-094,WH-02,0
KLT-017220,SUP-149,Supplier,0
KLT-017221,SUP-075,WH-02,0
KLT-017222,SUP-170,WH-02,0
KLT-017223,SUP-043,WH-02,0
KLT-017224,SUP-110,WH-02,0
KLT-017225,SUP-071,Carrier,0
KLT-017226,SUP-136,Supplier,0
KLT-017227,SUP-073,WH-02,0
KLT-017228,SUP-127,WH-02,0
KLT-017229,SUP-154,WH-02,0
KLT-017230,SUP-034,Supplier,0
KLT-017231,SUP-184,Supplier,0
KLT-017232,SUP-022,Supplier,0
KLT-017233,SUP-062,WH-01,0
KLT-017234,SUP-012,Supplier,0
KLT-017235,SUP-143,Supplier,0
KLT-017236,SUP-155,Supplier,0
KLT-017237,SUP-186,Carrier,0
KLT-017238,SUP-064,Supplier,0
KLT-017239,SUP-092,WH-02,0
KLT-017240,SUP-175,Carrier,0
KLT-017241,SUP-059,WH-01,0
KLT-017242,SUP-128,WH-02,0
KLT-017243,SUP-188,Carrier,0
KLT-017244,SUP-200,WH-01,0
KLT-017245,SUP-069,WH-01,0
KLT-017246,SUP-136,WH-02,0
KLT-017247,SUP-062,WH-01,0
KLT-017248,SUP-185,WH-02,0
KLT-017249,SUP-126,WH-02,0
KLT-017250,SUP-110,WH-01,0
KLT-017251,SUP-059,WH-02,0
KLT-017252,SUP-193,WH-02,0
KLT-017253,SUP-047,WH-02,0
KLT-017254,SUP-182,Carrier,0
KLT-017255,SUP-101,Supplier,0
KLT-017256,SUP-145,Supplier,0
KLT-017257,SUP-181,WH-01,0
KLT-017258,SUP-035,Supplier,0
KLT-017259,SUP-054,Carrier,0
KLT-017260,SUP-096,WH-01,0
KLT-017261,SUP-140,WH-01,0
KLT-017262,SUP-074,Carrier,0
KLT-017263,SUP-051,Supplier,0
KLT-017264,SUP-005,Supplier,0
KLT-017265,SUP-013,Carrier,0
KLT-017266,SUP-166,Supplier,0
KLT-017267,SUP-047,WH-01,0
KLT-017268,SUP-200,Carrier,0
KLT-017269,SUP-119,Carrier,0
KLT-017270,SUP-097,Carrier,0
KLT-017271,SUP-150,WH-01,0
KLT-017272,SUP-144,WH-02,0
KLT-017273,SUP-057,Supplier,0
KLT-017274,SUP-029,WH-01,0
KLT-017275,SUP-179,Supplier,0
KLT-017276,SUP-139,Carrier,0
KLT-017277,SUP-020,Carrier,0
KLT-017278,SUP-071,WH-01,0
KLT-017279,SUP-151,WH-02,0
KLT-017280,SUP-050,Supplier,0
KLT-017281,SUP-038,WH-01,0
KLT-017282,SUP-097,Carrier,0
KLT-017283,SUP-040,WH-02,0
KLT-017284,SUP-145,WH-02,0
KLT-017285,SUP-140,WH-02,0
KLT-017286,SUP-130,Carrier,0
KLT-017287,SUP-169,WH-02,0
KLT-017288,SUP-022,WH-02,0
KLT-017289,SUP-046,Supplier,0
KLT-017290,SUP-190,WH-01,0
KLT-017291,SUP-151,Supplier,0
KLT-017292,SUP-114,WH-02,0
KLT-017293,SUP-144,WH-02,0
KLT-017294,SUP-065,WH-01,0
KLT-017295,SUP-190,Supplier,0
KLT-017296,SUP-009,WH-02,0
KLT-017297,SUP-159,WH-02,0
KLT-017298,SUP-135,WH-02,0
KLT-017299,SUP-192,Carrier,0
KLT-017300,SUP-031,WH-02,0
KLT-017301,SUP-078,Carrier,0
KLT-017302,SUP-149,WH-02,0
KLT-017303,SUP-004,WH-01,0
KLT-017304,SUP-200,Carrier,0
KLT-017305,SUP-192,Supplier,0
KLT-017306,SUP-072,Carrier,0
KLT-017307,SUP-180,Supplier,0
KLT-017308,SUP-026,WH-02,0
KLT-017309,SUP-006,Carrier,0
KLT-017310,SUP-165,Supplier,0
KLT-017311,SUP-096,WH-01,0
KLT-017312,SUP-104,Carrier,0
KLT-017313,SUP-074,WH-01,0
KLT-017314,SUP-049,WH-02,0
KLT-017315,SUP-199,WH-02,0
KLT-017316,SUP-070,WH-02,0
KLT-017317,SUP-033,Carrier,0
KLT-017318,SUP-113,Supplier,0
KLT-017319,SUP-190,WH-02,0
KLT-017320,SUP-113,Carrier,0
KLT-017321,SUP-094,WH-02,0
KLT-017322,SUP-045,Supplier,0
KLT-017323,SUP-098,Supplier,0
KLT-017324,SUP-175,Carrier,0
KLT-017325,SUP-192,Supplier,0
KLT-017326,SUP-044,WH-01,0
KLT-017327,SUP-045,WH-01,0
KLT-017328,SUP-019,Carrier,0
KLT-017329,SUP-099,Supplier,0
KLT-017330,SUP-027,Carrier,0
KLT-017331,SUP-166,Carrier,0
KLT-017332,SUP-095,WH-02,0
KLT-017333,SUP-029,Carrier,0
KLT-017334,SUP-021,Carrier,0
KLT-017335,SUP-163,Carrier,0
KLT-017336,SUP-037,WH-01,0
KLT-017337,SUP-009,Supplier,0
KLT-017338,SUP-127,Supplier,0
KLT-017339,SUP-152,Supplier,0
KLT-017340,SUP-140,Carrier,0
KLT-017341,SUP-016,WH-02,0
KLT-017342,SUP-062,Supplier,0
KLT-017343,SUP-024,WH-01,0
KLT-017344,SUP-079,Supplier,0
KLT-017345,SUP-051,WH-01,0
KLT-017346,SUP-161,WH-02,0
KLT-017347,SUP-005,WH-01,0
KLT-017348,SUP-167,WH-01,0
KLT-017349,SUP-048,Supplier,0
KLT-017350,SUP-019,Carrier,0
KLT-017351,SUP-093,WH-01,0
KLT-017352,SUP-033,WH-02,0
KLT-017353,SUP-132,WH-01,0
KLT-017354,SUP-163,Carrier,0
KLT-017355,SUP-115,WH-01,0
KLT-017356,SUP-007,WH-01,0
KLT-017357,SUP-185,Carrier,0
KLT-017358,SUP-129,Carrier,0
KLT-017359,SUP-181,Carrier,0
KLT-017360,SUP-118,WH-01,0
KLT-017361,SUP-129,WH-01,0
KLT-017362,SUP-115,WH-01,0
KLT-017363,SUP-185,WH-01,0
KLT-017364,SUP-152,WH-01,0
KLT-017365,SUP-060,WH-02,0
KLT-017366,SUP-130,WH-01,0
KLT-017367,SUP-104,WH-01,0
KLT-017368,SUP-080,WH-02,0
KLT-017369,SUP-089,Carrier,0
KLT-017370,SUP-135,WH-01,0
KLT-017371,SUP-136,WH-02,0
KLT-017372,SUP-095,Carrier,0
KLT-017373,SUP-073,Carrier,0
KLT-017374,SUP-101,WH-02,0
KLT-017375,SUP-083,WH-01,0
KLT-017376,SUP-188,Carrier,0
KLT-017377,SUP-101,WH-02,0
KLT-017378,SUP-162,Carrier,0
KLT-017379,SUP-182,WH-02,0
KLT-017380,SUP-088,Supplier,0
KLT-017381,SUP-172,WH-02,0
KLT-017382,SUP-024,Supplier,0
KLT-017383,SUP-167,Supplier,0
KLT-017384,SUP-117,WH-01,0
KLT-017385,SUP-087,WH-01,0
KLT-017386,SUP-200,Carrier,0
KLT-017387,SUP-121,Supplier,0
KLT-017388,SUP-059,WH-01,0
KLT-017389,SUP-191,Supplier,0
KLT-017390,SUP-012,WH-02,0
KLT-017391,SUP-169,WH-02,0
KLT-017392,SUP-131,Supplier,0
KLT-017393,SUP-129,Supplier,0
KLT-017394,SUP-021,WH-02,0
KLT-017395,SUP-059,WH-02,0
KLT-017396,SUP-111,Supplier,0
KLT-017397,SUP-141,Supplier,0
KLT-017398,SUP-084,WH-02,0
KLT-017399,SUP-154,Carrier,0
KLT-017400,SUP-108,Carrier,0
KLT-017401,SUP-153,WH-01,0
KLT-017402,SUP-070,Supplier,0
KLT-017403,SUP-190,Carrier,0
KLT-017404,SUP-116,WH-02,0
KLT-017405,SUP-126,WH-01,0
KLT-017406,SUP-164,WH-01,0
KLT-017407,SUP-165,Supplier,0
KLT-017408,SUP-049,Carrier,0
KLT-017409,SUP-156,Supplier,0
KLT-017410,SUP-018,Carrier,0
KLT-017411,SUP-138,Carrier,0
KLT-017412,SUP-157,WH-02,0
KLT-017413,SUP-036,WH-02,0
KLT-017414,SUP-188,Carrier,0
KLT-017415,SUP-085,WH-01,0
KLT-017416,SUP-080,WH-01,0
KLT-017417,SUP-020,WH-02,0
KLT-017418,SUP-034,Carrier,0
KLT-017419,SUP-102,Carrier,0
KLT-017420,SUP-019,Carrier,0
KLT-017421,SUP-159,WH-02,0
KLT-017422,SUP-096,Supplier,0
KLT-017423,SUP-020,Supplier,0
KLT-017424,SUP-177,WH-02,0
KLT-017425,SUP-107,Carrier,0
KLT-017426,SUP-075,Supplier,0
KLT-017427,SUP-183,WH-01,0
KLT-017428,SUP-093,Carrier,0
KLT-017429,SUP-094,Supplier,0
KLT-017430,SUP-164,WH-01,0
KLT-017431,SUP-011,Carrier,0
KLT-017432,SUP-163,WH-01,0
KLT-017433,SUP-135,Carrier,0
KLT-017434,SUP-032,WH-02,0
KLT-017435,SUP-176,WH-02,0
KLT-017436,SUP-113,Carrier,0
KLT-017437,SUP-158,Supplier,0
KLT-017438,SUP-126,WH-02,0
KLT-017439,SUP-104,WH-02,0
KLT-017440,SUP-054,WH-01,0
KLT-017441,SUP-144,WH-01,0
KLT-017442,SUP-182,WH-01,0
KLT-017443,SUP-003,WH-02,0
KLT-017444,SUP-049,Supplier,0
KLT-017445,SUP-190,Supplier,0
KLT-017446,SUP-111,WH-01,0
KLT-017447,SUP-095,Supplier,0
KLT-017448,SUP-130,Carrier,0
KLT-017449,SUP-068,WH-02,0
KLT-017450,SUP-156,Carrier,0
KLT-017451,SUP-026,WH-01,0
KLT-017452,SUP-095,Carrier,0
KLT-017453,SUP-038,Supplier,0
KLT-017454,SUP-083,WH-02,0
KLT-017455,SUP-044,WH-01,0
KLT-017456,SUP-120,Carrier,0
KLT-017457,SUP-154,WH-02,0
KLT-017458,SUP-056,WH-01,0
KLT-017459,SUP-186,WH-01,0
KLT-017460,SUP-028,Supplier,0
KLT-017461,SUP-096,Supplier,0
KLT-017462,SUP-121,WH-01,0
KLT-017463,SUP-147,Supplier,0
KLT-017464,SUP-045,Carrier,0
KLT-017465,SUP-185,Supplier,0
KLT-017466,SUP-160,Supplier,0
KLT-017467,SUP-027,WH-01,0
KLT-017468,SUP-156,WH-01,0
KLT-017469,SUP-051,Supplier,0
KLT-017470,SUP-101,WH-01,0
KLT-017471,SUP-139,WH-01,0
KLT-017472,SUP-145,WH-01,0
KLT-017473,SUP-069,Supplier,0
KLT-017474,SUP-181,Carrier,0
KLT-017475,SUP-050,Supplier,0
KLT-017476,SUP-133,WH-01,0
KLT-017477,SUP-053,Carrier,0
KLT-017478,SUP-005,Supplier,0
KLT-017479,SUP-148,Carrier,0
KLT-017480,SUP-174,Supplier,0
KLT-017481,SUP-090,Supplier,0
KLT-017482,SUP-143,WH-02,0
KLT-017483,SUP-080,Supplier,0
KLT-017484,SUP-187,WH-01,0
KLT-017485,SUP-048,Carrier,0
KLT-017486,SUP-016,Supplier,0
KLT-017487,SUP-130,WH-02,0
KLT-017488,SUP-188,WH-02,0
KLT-017489,SUP-039,Supplier,0
KLT-017490,SUP-122,Carrier,0
KLT-017491,SUP-194,Carrier,0
KLT-017492,SUP-167,WH-02,0
KLT-017493,SUP-195,Carrier,0
KLT-017494,SUP-131,Carrier,0
KLT-017495,SUP-119,Carrier,0
KLT-017496,SUP-065,WH-01,0
KLT-017497,SUP-046,WH-01,0
KLT-017498,SUP-106,WH-01,0
KLT-017499,SUP-059,Carrier,0
KLT-017500,SUP-141,WH-01,0
KLT-017501,SUP-194,WH-01,0
KLT-017502,SUP-116,WH-02,0
KLT-017503,SUP-070,Supplier,0
KLT-017504,SUP-093,WH-02,0
KLT-017505,SUP-197,Supplier,0
KLT-017506,SUP-194,Supplier,0
KLT-017507,SUP-189,Supplier,0
KLT-017508,SUP-142,Carrier,0
KLT-017509,SUP-189,Supplier,0
KLT-017510,SUP-115,WH-02,0
KLT-017511,SUP-096,Supplier,0
KLT-017512,SUP-041,Supplier,0
KLT-017513,SUP-052,Supplier,0
KLT-017514,SUP-017,WH-02,0
KLT-017515,SUP-180,Supplier,0
KLT-017516,SUP-106,WH-01,0
KLT-017517,SUP-159,WH-01,0
KLT-017518,SUP-181,WH-01,0
KLT-017519,SUP-087,Supplier,0
KLT-017520,SUP-154,Supplier,0
KLT-017521,SUP-162,WH-02,0
KLT-017522,SUP-144,WH-01,0
KLT-017523,SUP-101,WH-02,0
KLT-017524,SUP-090,Carrier,0
KLT-017525,SUP-089,WH-02,0
KLT-017526,SUP-026,WH-02,0
KLT-017527,SUP-042,Supplier,0
KLT-017528,SUP-085,WH-01,0
KLT-017529,SUP-001,Supplier,0
KLT-017530,SUP-197,WH-02,0
KLT-017531,SUP-094,Carrier,0
KLT-017532,SUP-072,WH-02,0
KLT-017533,SUP-033,Carrier,0
KLT-017534,SUP-148,WH-02,0
KLT-017535,SUP-181,Supplier,0
KLT-017536,SUP-149,WH-02,0
KLT-017537,SUP-076,Carrier,0
KLT-017538,SUP-080,Supplier,0
KLT-017539,SUP-134,WH-01,0
KLT-017540,SUP-023,Supplier,0
KLT-017541,SUP-095,Carrier,47
KLT-017542,SUP-157,Supplier,0
KLT-017543,SUP-015,Supplier,0
KLT-017544,SUP-074,WH-02,0
KLT-017545,SUP-073,Carrier,0
KLT-017546,SUP-097,Carrier,0
KLT-017547,SUP-141,Supplier,0
KLT-017548,SUP-050,Carrier,0
KLT-017549,SUP-084,Supplier,0
KLT-017550,SUP-178,Carrier,0
KLT-017551,SUP-113,Carrier,0
KLT-017552,SUP-135,Supplier,0
KLT-017553,SUP-173,WH-01,0
KLT-017554,SUP-047,WH-02,0
KLT-017555,SUP-143,Supplier,0
KLT-017556,SUP-106,Carrier,0
KLT-017557,SUP-116,WH-01,0
KLT-017558,SUP-173,Carrier,0
KLT-017559,SUP-078,WH-01,0
KLT-017560,SUP-087,WH-01,0
KLT-017561,SUP-044,Carrier,0
KLT-017562,SUP-182,Supplier,0
KLT-017563,SUP-168,Carrier,0
KLT-017564,SUP-147,WH-02,0
KLT-017565,SUP-140,WH-02,0
KLT-017566,SUP-065,WH-02,0
KLT-017567,SUP-003,Supplier,0
KLT-017568,SUP-051,WH-02,0
KLT-017569,SUP-145,WH-02,0
KLT-017570,SUP-013,Carrier,0
KLT-017571,SUP-112,WH-02,0
KLT-017572,SUP-077,WH-01,0
KLT-017573,SUP-182,WH-01,0
KLT-017574,SUP-143,Supplier,0
KLT-017575,SUP-018,WH-01,0
KLT-017576,SUP-131,Supplier,0
KLT-017577,SUP-057,WH-01,0
KLT-017578,SUP-028,Supplier,0
KLT-017579,SUP-046,WH-01,0
KLT-017580,SUP-140,Carrier,0
KLT-017581,SUP-199,Supplier,0
KLT-017582,SUP-028,WH-02,0
KLT-017583,SUP-173,WH-01,0
KLT-017584,SUP-054,Carrier,0
KLT-017585,SUP-155,WH-02,0
KLT-017586,SUP-002,WH-02,0
KLT-017587,SUP-075,WH-01,0
KLT-017588,SUP-031,WH-01,0
KLT-017589,SUP-016,Carrier,0
KLT-017590,SUP-093,WH-01,0
KLT-017591,SUP-149,WH-02,0
KLT-017592,SUP-092,WH-01,0
KLT-017593,SUP-193,Carrier,0
KLT-017594,SUP-186,Carrier,0
KLT-017595,SUP-035,Carrier,0
KLT-017596,SUP-110,WH-01,0
KLT-017597,SUP-197,Supplier,0
KLT-017598,SUP-016,WH-02,0
KLT-017599,SUP-010,WH-01,0
KLT-017600,SUP-022,Carrier,0
KLT-017601,SUP-188,Supplier,0
KLT-017602,SUP-070,Supplier,0
KLT-017603,SUP-007,WH-01,0
KLT-017604,SUP-006,Supplier,0
KLT-017605,SUP-158,WH-01,0
KLT-017606,SUP-056,WH-02,0
KLT-017607,SUP-091,WH-02,0
KLT-017608,SUP-014,WH-02,0
KLT-017609,SUP-196,WH-01,0
KLT-017610,SUP-133,WH-02,0
KLT-017611,SUP-146,WH-02,0
KLT-017612,SUP-092,Carrier,0
KLT-017613,SUP-023,WH-02,0
KLT-017614,SUP-059,WH-02,0
KLT-017615,SUP-089,WH-02,0
KLT-017616,SUP-196,WH-01,0
KLT-017617,SUP-007,Supplier,0
KLT-017618,SUP-044,Carrier,0
KLT-017619,SUP-038,WH-01,0
KLT-017620,SUP-022,Supplier,0
KLT-017621,SUP-142,WH-02,0
KLT-017622,SUP-107,WH-02,0
KLT-017623,SUP-030,Supplier,0
KLT-017624,SUP-163,WH-02,0
KLT-017625,SUP-091,Supplier,0
KLT-017626,SUP-130,Supplier,0
KLT-017627,SUP-167,WH-02,0
KLT-017628,SUP-111,Carrier,0
KLT-017629,SUP-153,Carrier,0
KLT-017630,SUP-042,Supplier,0
KLT-017631,SUP-082,Supplier,0
KLT-017632,SUP-093,WH-01,0
KLT-017633,SUP-183,Carrier,0
KLT-017634,SUP-113,Supplier,0
KLT-017635,SUP-164,Carrier,0
KLT-017636,SUP-175,WH-02,0
KLT-017637,SUP-152,WH-02,0
KLT-017638,SUP-096,Supplier,0
KLT-017639,SUP-188,Carrier,0
KLT-017640,SUP-130,Carrier,0
KLT-017641,SUP-056,Carrier,0
KLT-017642,SUP-116,Carrier,0
KLT-017643,SUP-134,Supplier,0
KLT-017644,SUP-087,WH-02,0
KLT-017645,SUP-191,Supplier,0
KLT-017646,SUP-080,Supplier,0
KLT-017647,SUP-110,Supplier,0
KLT-017648,SUP-149,WH-02,0
KLT-017649,SUP-025,WH-02,0
KLT-017650,SUP-025,Carrier,0
KLT-017651,SUP-008,Supplier,0
KLT-017652,SUP-142,WH-01,0
KLT-017653,SUP-023,WH-02,0
KLT-017654,SUP-051,Carrier,0
KLT-017655,SUP-176,WH-02,0
KLT-017656,SUP-115,WH-02,0
KLT-017657,SUP-180,Carrier,0
KLT-017658,SUP-116,Supplier,0
KLT-017659,SUP-092,WH-01,0
KLT-017660,SUP-118,Supplier,0
KLT-017661,SUP-125,WH-02,0
KLT-017662,SUP-109,WH-01,0
KLT-017663,SUP-192,WH-01,0
KLT-017664,SUP-024,Carrier,0
KLT-017665,SUP-103,WH-01,0
KLT-017666,SUP-182,Supplier,0
KLT-017667,SUP-094,Carrier,0
KLT-017668,SUP-032,WH-02,0
KLT-017669,SUP-181,Supplier,0
KLT-017670,SUP-171,Supplier,0
KLT-017671,SUP-162,WH-02,0
KLT-017672,SUP-130,WH-01,0
KLT-017673,SUP-164,WH-02,0
KLT-017674,SUP-055,Supplier,0
KLT-017675,SUP-161,WH-02,0
KLT-017676,SUP-173,Supplier,0
KLT-017677,SUP-200,WH-01,0
KLT-017678,SUP-102,WH-01,0
KLT-017679,SUP-127,Carrier,0
KLT-017680,SUP-139,Carrier,0
KLT-017681,SUP-097,Supplier,0
KLT-017682,SUP-147,Carrier,0
KLT-017683,SUP-169,Carrier,0
KLT-017684,SUP-078,WH-01,0
KLT-017685,SUP-085,WH-01,0
KLT-017686,SUP-077,WH-01,0
KLT-017687,SUP-128,WH-02,0
KLT-017688,SUP-174,Carrier,0
KLT-017689,SUP-115,WH-02,0
KLT-017690,SUP-090,Supplier,0
KLT-017691,SUP-179,WH-01,0
KLT-017692,SUP-131,WH-02,0
KLT-017693,SUP-089,WH-01,0
KLT-017694,SUP-119,Carrier,0
KLT-017695,SUP-028,WH-01,0
KLT-017696,SUP-176,WH-01,0
KLT-017697,SUP-093,WH-02,0
KLT-017698,SUP-092,WH-01,0
KLT-017699,SUP-012,WH-02,0
KLT-017700,SUP-044,Carrier,0
KLT-017701,SUP-046,Carrier,0
KLT-017702,SUP-033,WH-02,0
KLT-017703,SUP-108,WH-01,0
KLT-017704,SUP-183,WH-02,0
KLT-017705,SUP-042,Supplier,0
KLT-017706,SUP-074,Carrier,0
KLT-017707,SUP-178,WH-02,0
KLT-017708,SUP-136,Supplier,0
KLT-017709,SUP-104,Carrier,0
KLT-017710,SUP-061,WH-01,0
KLT-017711,SUP-110,Carrier,0
KLT-017712,SUP-003,WH-02,0
KLT-017713,SUP-200,Supplier,0
KLT-017714,SUP-032,Supplier,0
KLT-017715,SUP-115,WH-01,0
KLT-017716,SUP-058,WH-01,0
KLT-017717,SUP-179,Supplier,0
KLT-017718,SUP-192,Carrier,0
KLT-017719,SUP-049,WH-02,0
KLT-017720,SUP-091,WH-02,0
KLT-017721,SUP-067,WH-01,0
KLT-017722,SUP-021,WH-01,0
KLT-017723,SUP-055,Supplier,0
KLT-017724,SUP-012,Carrier,0
KLT-017725,SUP-076,Supplier,0
KLT-017726,SUP-117,WH-01,0
KLT-017727,SUP-150,WH-02,0
KLT-017728,SUP-187,Supplier,0
KLT-017729,SUP-096,WH-01,0
KLT-017730,SUP-089,Carrier,0
KLT-017731,SUP-162,Carrier,0
KLT-017732,SUP-107,WH-01,0
KLT-017733,SUP-127,Carrier,0
KLT-017734,SUP-109,Carrier,0
KLT-017735,SUP-056,WH-02,0
KLT-017736,SUP-071,WH-01,0
KLT-017737,SUP-074,WH-02,0
KLT-017738,SUP-024,WH-02,0
KLT-017739,SUP-073,WH-02,0
KLT-017740,SUP-122,Carrier,0
KLT-017741,SUP-115,Supplier,0
KLT-017742,SUP-052,WH-02,0
KLT-017743,SUP-199,WH-01,0
KLT-017744,SUP-036,WH-02,0
KLT-017745,SUP-042,WH-02,0
KLT-017746,SUP-114,WH-02,0
